{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200        1.06186     -0.0117065    0.000228679
-4.889  -4.716       5     0   200        1.03327      -0.011587    0.000233597
-4.716  -4.538       5     0   200        1.02065     -0.0115218    0.000236513
-4.538  -4.363       5     0   200        1.01549      -0.011132    0.000227421
-4.363  -4.191       5     0   200        1.03317     -0.0106046    0.000211338
-4.191  -4.013       5     0   200        1.06508     -0.0100022     0.00019317
-4.013  -3.839       5     0   200         1.1129    -0.00931673    0.000170596
-3.839  -3.664       5     0   200        1.19389     -0.0092078    0.000159641
-3.664  -3.489       5     0   200        1.28142    -0.00963084    0.000160526
-3.489  -3.314       5     0   200         1.3739     -0.0103316    0.000162457
-3.314  -3.139       5     0   200        1.40635    -0.00947434    0.000147856
-3.139  -2.964       5     0   200        1.25502    -0.00517742    6.27353e-05
-2.964  -2.853       5     0   200         1.1321    -0.00251491    1.54681e-05
-2.853   -2.65       5     0   200        1.02428   -0.000693744   -7.68246e-06
-2.65    -2.5       5     0   200       0.934726    0.000206794   -1.16623e-05
-2.5  -2.322       5     0   200       0.939974   -0.000946418    2.45784e-05
-2.322  -2.172       5     0   200       0.981209    -0.00313082    0.000109186
-2.172  -2.043       5     0   200        1.00103    -0.00460537    0.000180808
-2.043   -1.93       5     0   200        1.03118    -0.00670689    0.000245222
-1.93   -1.83       5     0   200        1.05809    -0.00834149    0.000274262
-1.83   -1.74       5     0   200        1.07833    -0.00948474    0.000279881
-1.74  -1.653       5     0   200        1.11314     -0.0111789    0.000305249
-1.653  -1.566       5     0   200        1.13165     -0.0119529    0.000309231
-1.566  -1.479       5     0   200        1.14151     -0.0118653    0.000293866
-1.479  -1.392       5     0   200        1.15694     -0.0122832    0.000294674
-1.392  -1.305       5     0   200        1.16682     -0.0120956    0.000281525
-1.305  -1.218       5     0   200        1.17658     -0.0119241    0.000271906
-1.218  -1.131       5     0   200        1.18521        -0.0116    0.000262123
-1.131  -1.044       5     0   200        1.19751     -0.0115828    0.000261003
-1.044  -0.957       5     0   200        1.20654     -0.0111714    0.000248448
-0.957  -0.879       5     0   200        1.20893     -0.0105467    0.000226072
-0.879  -0.783       5     0   200         1.2294     -0.0107624    0.000226433
-0.783  -0.696       5     0   200         1.2506     -0.0115162    0.000240125
-0.696  -0.609       5     0   200        1.26244     -0.0116547    0.000240748
-0.609  -0.522       5     0   200        1.28731     -0.0130493    0.000275103
-0.522  -0.435       5     0   200        1.32087     -0.0153596    0.000336257
-0.435  -0.348       5     0   200        1.36122     -0.0183871    0.000414252
-0.348  -0.261       5     0   200        1.39171     -0.0207022    0.000473886
-0.261  -0.174       5     0   200        1.41297     -0.0225824    0.000525212
-0.174  -0.087       5     0   200          1.418     -0.0232365    0.000545316
-0.087       0       5     0   200        1.41502     -0.0232594    0.000547083
0   0.087       5     0   200        1.39878     -0.0222431    0.000520764
0.087   0.174       5     0   200        1.38658     -0.0216139     0.00050187
0.174   0.261       5     0   200         1.3608     -0.0199754    0.000459807
0.261   0.348       5     0   200        1.32933     -0.0178409    0.000404443
0.348   0.435       5     0   200        1.29058     -0.0149017    0.000327789
0.435   0.522       5     0   200        1.26174     -0.0129364    0.000276564
0.522   0.609       5     0   200        1.23848     -0.0113909    0.000234877
0.609   0.696       5     0   200        1.23089     -0.0116046     0.00024508
0.696   0.783       5     0   200        1.22668      -0.012198    0.000269033
0.783   0.879       5     0   200        1.21665     -0.0123725    0.000282204
0.879   0.957       5     0   200        1.18608     -0.0110647    0.000252946
0.957   1.044       5     0   200        1.18716     -0.0108506    0.000246092
1.044   1.131       5     0   200        1.18414     -0.0109825    0.000248609
1.131   1.218       5     0   200        1.18031     -0.0111934    0.000254099
1.218   1.305       5     0   200        1.17179     -0.0109713    0.000248867
1.305   1.392       5     0   200         1.1569    -0.00982022    0.000219675
1.392   1.479       5     0   200        1.13826    -0.00830733    0.000182028
1.479   1.566       5     0   200        1.12284    -0.00736134    0.000164732
1.566   1.653       5     0   200        1.11404    -0.00732696    0.000178891
1.653    1.74       5     0   200        1.10154    -0.00754938    0.000207222
1.74    1.83       5     0   200        1.06179    -0.00654093    0.000204162
1.83    1.93       5     0   200        1.02856    -0.00465949    0.000178992
1.93   2.043       5     0   200       0.990507    -0.00262203      0.0001402
2.043   2.172       5     0   200       0.960325    -0.00135965    0.000100354
2.172   2.322       5     0   200       0.943263     -0.0017004    8.52625e-05
2.322     2.5       5     0   200       0.899122   -0.000381364    2.16933e-05
2.5    2.65       5     0   200        0.89162    0.000626934   -8.12413e-06
2.65   2.853       5     0   200       0.986602    -0.00154114    3.23968e-05
2.853   2.964       5     0   200        1.10059    -0.00393538    6.99531e-05
2.964   3.139       5     0   200        1.22306    -0.00631147    0.000104675
3.139   3.314       5     0   200        1.38784     -0.0116684    0.000210994
3.314   3.489       5     0   200        1.36784     -0.0133096    0.000238402
3.489   3.664       5     0   200        1.27403      -0.011837    0.000213851
3.664   3.839       5     0   200        1.19396     -0.0114155    0.000215385
3.839   4.013       5     0   200        1.12146     -0.0112062    0.000220597
4.013   4.191       5     0   200        1.07574     -0.0113569     0.00023153
4.191   4.363       5     0   200        1.04893     -0.0118744    0.000248151
4.363   4.538       5     0   200        1.02783      -0.012233    0.000259086
4.538   4.716       5     0   200        1.02473     -0.0125574      0.0002668
4.716   4.889       5     0   200         1.0335     -0.0127569    0.000267873
4.889   5.191       5     0   200         1.0551     -0.0128743    0.000263826
