{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200         1.0477    -0.00805977     0.00100577
-4.889  -4.716       5     0   200        1.00166    -0.00374569    0.000717233
-4.716  -4.538       5     0   200       0.963563    -0.00029075    0.000501451
-4.538  -4.363       5     0   200       0.949855     0.00219127    0.000348693
-4.363  -4.191       5     0   200       0.951965     0.00441059    0.000233671
-4.191  -4.013       5     0   200       0.956601     0.00549587    0.000178441
-4.013  -3.839       5     0   200       0.962274     0.00559338    0.000170949
-3.839  -3.664       5     0   200       0.977059     0.00518873    0.000190717
-3.664  -3.489       5     0   200       0.974668     0.00320319    0.000279541
-3.489  -3.314       5     0   200       0.958177     0.00084144     0.00035326
-3.314  -3.139       5     0   200        1.01437     -0.0180677     0.00167413
-3.139  -2.964       5     0   200         1.1452     -0.0597143     0.00482937
-2.964  -2.853       5     0   200        1.23095     -0.0853385      0.0068511
-2.853   -2.65       5     0   200         1.3366      -0.109721     0.00885541
-2.65    -2.5       5     0   200        1.35714      -0.110884     0.00929058
-2.5  -2.322       5     0   200        1.17711     -0.0582702     0.00568397
-2.322  -2.172       5     0   200        1.11651     -0.0320024     0.00372179
-2.172  -2.043       5     0   200        1.07133     -0.0173149     0.00264594
-2.043   -1.93       5     0   200        1.04031    -0.00690945     0.00187759
-1.93   -1.83       5     0   200        1.03054    -0.00247149     0.00149956
-1.83   -1.74       5     0   200        1.01241     0.00160789     0.00114822
-1.74  -1.653       5     0   200       0.993624      0.0059788    0.000807101
-1.653  -1.566       5     0   200       0.983832     0.00691632     0.00066489
-1.566  -1.479       5     0   200       0.975449      0.0075449    0.000561885
-1.479  -1.392       5     0   200       0.968006     0.00854798    0.000456334
-1.392  -1.305       5     0   200       0.953981      0.0116008    0.000250328
-1.305  -1.218       5     0   200       0.942807      0.0140935    9.90889e-05
-1.218  -1.131       5     0   200       0.928423      0.0178471   -0.000117079
-1.131  -1.044       5     0   200       0.916426      0.0207998    -0.00028322
-1.044  -0.957       5     0   200       0.913709      0.0226626   -0.000374459
-0.957  -0.879       5     0   200       0.908763      0.0243037   -0.000461179
-0.879  -0.783       5     0   200       0.913138      0.0256639   -0.000534869
-0.783  -0.696       5     0   200       0.918973      0.0255593   -0.000532936
-0.696  -0.609       5     0   200       0.923357      0.0253687   -0.000529346
-0.609  -0.522       5     0   200       0.937959      0.0231587   -0.000415416
-0.522  -0.435       5     0   200       0.949462      0.0220239   -0.000372675
-0.435  -0.348       5     0   200       0.961459      0.0210888   -0.000338272
-0.348  -0.261       5     0   200       0.974511      0.0196188   -0.000266505
-0.261  -0.174       5     0   200       0.981239      0.0188081   -0.000216522
-0.174  -0.087       5     0   200       0.978608       0.019255   -0.000230812
-0.087       0       5     0   200       0.970581      0.0205344   -0.000290246
0   0.087       5     0   200       0.966151       0.020622   -0.000282521
0.087   0.174       5     0   200       0.957761      0.0211665   -0.000297218
0.174   0.261       5     0   200       0.949555      0.0213025   -0.000286516
0.261   0.348       5     0   200       0.938831      0.0215669   -0.000281257
0.348   0.435       5     0   200       0.926067      0.0224434   -0.000320708
0.435   0.522       5     0   200       0.919476      0.0221099   -0.000290268
0.522   0.609       5     0   200       0.913648      0.0219639   -0.000273936
0.609   0.696       5     0   200       0.911316      0.0213293   -0.000232029
0.696   0.783       5     0   200        0.90672       0.021641   -0.000255157
0.783   0.879       5     0   200        0.90305      0.0216606   -0.000272442
0.879   0.957       5     0   200       0.900042      0.0209154   -0.000247203
0.957   1.044       5     0   200       0.907937      0.0193897   -0.000180349
1.044   1.131       5     0   200        0.91466       0.017575   -9.87712e-05
1.131   1.218       5     0   200        0.92749      0.0153543     1.4624e-05
1.218   1.305       5     0   200       0.935854      0.0141072    8.48914e-05
1.305   1.392       5     0   200       0.948547      0.0119319    0.000217029
1.392   1.479       5     0   200       0.957109      0.0108686    0.000293281
1.479   1.566       5     0   200         0.9681     0.00960257     0.00040181
1.566   1.653       5     0   200       0.981107     0.00843507     0.00052592
1.653    1.74       5     0   200       0.985617     0.00902796    0.000580157
1.74    1.83       5     0   200       0.992934     0.00760017     0.00076533
1.83    1.93       5     0   200        1.01404     0.00420407     0.00109974
1.93   2.043       5     0   200        1.03501    -0.00114277     0.00159317
2.043   2.172       5     0   200        1.07878      -0.011559     0.00244689
2.172   2.322       5     0   200        1.12134     -0.0264065     0.00359785
2.322     2.5       5     0   200        1.22158     -0.0603874     0.00605911
2.5    2.65       5     0   200        1.43147      -0.119596     0.00992808
2.65   2.853       5     0   200        1.39602      -0.119239     0.00943685
2.853   2.964       5     0   200        1.28682     -0.0947532     0.00737693
2.964   3.139       5     0   200        1.19821     -0.0688768     0.00532585
3.139   3.314       5     0   200        1.02312     -0.0207609     0.00180045
3.314   3.489       5     0   200       0.978243    -0.00408929    0.000648254
3.489   3.664       5     0   200       0.991356    -0.00149824    0.000551291
3.664   3.839       5     0   200       0.997173   -0.000668187    0.000517583
3.839   4.013       5     0   200       0.988042    -0.00015573    0.000491286
4.013   4.191       5     0   200       0.989278   -0.000741058    0.000520435
4.191   4.363       5     0   200       0.987281    -0.00140784    0.000551813
4.363   4.538       5     0   200       0.984051     -0.0032805    0.000642711
4.538   4.716       5     0   200       0.982161     -0.0047979    0.000713957
4.716   4.889       5     0   200        1.02086    -0.00855039    0.000959478
4.889   5.191       5     0   200        1.05397     -0.0120859     0.00120594
