{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200         1.0477    -0.00805977     0.00100577
-4.889  -4.716       5     0   200        1.00166    -0.00374569    0.000717233
-4.716  -4.538       5     0   200       0.963563    -0.00029075    0.000501451
-4.538  -4.363       5     0   200       0.949855     0.00219127    0.000348693
-4.363  -4.191       5     0   200       0.951965     0.00441059    0.000233671
-4.191  -4.013       5     0   200       0.956601     0.00549587    0.000178441
-4.013  -3.839       5     0   200       0.962274     0.00559338    0.000170949
-3.839  -3.664       5     0   200       0.977059     0.00518873    0.000190717
-3.664  -3.489       5     0   200       0.974669      0.0032032    0.000279543
-3.489  -3.314       5     0   200       0.958178    0.000841413    0.000353264
-3.314  -3.139       5     0   200        1.01437     -0.0180678     0.00167413
-3.139  -2.964       5     0   200         1.1452     -0.0597142     0.00482937
-2.964  -2.853       5     0   200        1.22908      -0.084847     0.00682446
-2.853   -2.65       5     0   200        1.32225      -0.105082     0.00855573
-2.65    -2.5       5     0   200        1.31107     -0.0958691     0.00819072
-2.5  -2.322       5     0   200        1.13485     -0.0441626     0.00455515
-2.322  -2.172       5     0   200        1.07292     -0.0223761     0.00287607
-2.172  -2.043       5     0   200        1.03455     -0.0121909     0.00209793
-2.043   -1.93       5     0   200        1.00595    -0.00486541     0.00155724
-1.93   -1.83       5     0   200        0.99093   -0.000966918     0.00126521
-1.83   -1.74       5     0   200       0.979024     0.00150303     0.00106904
-1.74  -1.653       5     0   200       0.970759     0.00349592    0.000920255
-1.653  -1.566       5     0   200       0.965753     0.00436146    0.000839049
-1.566  -1.479       5     0   200         0.9624     0.00479559    0.000794111
-1.479  -1.392       5     0   200       0.961633     0.00469399    0.000787368
-1.392  -1.305       5     0   200       0.953995     0.00621637    0.000698787
-1.305  -1.218       5     0   200       0.946602     0.00758992     0.00063073
-1.218  -1.131       5     0   200       0.938532     0.00938373    0.000535907
-1.131  -1.044       5     0   200       0.930127      0.0110603    0.000451411
-1.044  -0.957       5     0   200       0.927846      0.0118012    0.000421168
-0.957  -0.879       5     0   200       0.923087       0.012748    0.000371829
-0.879  -0.783       5     0   200       0.923837      0.0133032    0.000346141
-0.783  -0.696       5     0   200       0.925322      0.0133959    0.000336605
-0.696  -0.609       5     0   200       0.925455      0.0137332    0.000309835
-0.609  -0.522       5     0   200       0.933952      0.0122463    0.000383753
-0.522  -0.435       5     0   200       0.940449      0.0112628    0.000426611
-0.435  -0.348       5     0   200       0.947513      0.0102291    0.000469906
-0.348  -0.261       5     0   200       0.954351     0.00920197    0.000514197
-0.261  -0.174       5     0   200       0.958831     0.00850228    0.000544735
-0.174  -0.087       5     0   200       0.959231     0.00852172    0.000537085
-0.087       0       5     0   200       0.956034     0.00929068    0.000487612
0   0.087       5     0   200       0.957071     0.00900159    0.000499117
0.087   0.174       5     0   200        0.95542     0.00918236    0.000490677
0.174   0.261       5     0   200       0.953117      0.0094939     0.00047729
0.261   0.348       5     0   200       0.948662       0.010136    0.000447078
0.348   0.435       5     0   200       0.945512      0.0104825    0.000431569
0.435   0.522       5     0   200       0.944294      0.0103698    0.000446293
0.522   0.609       5     0   200       0.941789      0.0105616    0.000437657
0.609   0.696       5     0   200       0.941177      0.0102414    0.000456522
0.696   0.783       5     0   200       0.940865     0.00983419    0.000473682
0.783   0.879       5     0   200       0.938804     0.00970343     0.00047243
0.879   0.957       5     0   200       0.938189     0.00897718    0.000504034
0.957   1.044       5     0   200       0.941653     0.00808452    0.000540484
1.044   1.131       5     0   200       0.941366     0.00766604    0.000552557
1.131   1.218       5     0   200        0.94481      0.0069968    0.000580883
1.218   1.305       5     0   200       0.949304     0.00614378    0.000627607
1.305   1.392       5     0   200       0.955043     0.00527146    0.000678707
1.392   1.479       5     0   200        0.95917     0.00488968    0.000709479
1.479   1.566       5     0   200       0.965008      0.0042964    0.000765605
1.566   1.653       5     0   200       0.970818      0.0037924    0.000824995
1.653    1.74       5     0   200       0.972299     0.00409456    0.000849139
1.74    1.83       5     0   200       0.977045     0.00293778    0.000960705
1.83    1.93       5     0   200       0.987061    0.000846729     0.00113418
1.93   2.043       5     0   200       0.992477    -0.00196411     0.00136372
2.043   2.172       5     0   200       0.999754    -0.00654755     0.00172493
2.172   2.322       5     0   200        1.00878     -0.0136954      0.0023019
2.322     2.5       5     0   200        1.08017     -0.0373097     0.00410145
2.5    2.65       5     0   200        1.29071     -0.0931644      0.0079444
2.65   2.853       5     0   200        1.33662      -0.108873     0.00871633
2.853   2.964       5     0   200        1.28071     -0.0938224     0.00731677
2.964   3.139       5     0   200        1.19822     -0.0688774     0.00532589
3.139   3.314       5     0   200        1.02312     -0.0207609     0.00180045
3.314   3.489       5     0   200       0.978244    -0.00408942    0.000648262
3.489   3.664       5     0   200       0.991357    -0.00149834    0.000551297
3.664   3.839       5     0   200       0.997175   -0.000668284     0.00051759
3.839   4.013       5     0   200       0.988044    -0.00015583    0.000491293
4.013   4.191       5     0   200       0.989278   -0.000741058    0.000520435
4.191   4.363       5     0   200       0.987281    -0.00140784    0.000551813
4.363   4.538       5     0   200       0.984051     -0.0032805    0.000642711
4.538   4.716       5     0   200       0.982161     -0.0047979    0.000713957
4.716   4.889       5     0   200        1.02086    -0.00855039    0.000959478
4.889   5.191       5     0   200        1.05397     -0.0120859     0.00120594
