{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.960432    -0.00476307    7.29664e-05
-4.889  -4.716       5     0   200       0.960576    -0.00475344    7.43228e-05
-4.716  -4.538       5     0   200       0.971095    -0.00465874    7.34347e-05
-4.538  -4.363       5     0   200       0.984779     -0.0045696    7.29767e-05
-4.363  -4.191       5     0   200        1.01159    -0.00465683    7.60699e-05
-4.191  -4.013       5     0   200        1.04923    -0.00452724    7.32518e-05
-4.013  -3.839       5     0   200          1.088    -0.00434338    6.83939e-05
-3.839  -3.664       5     0   200        1.13966    -0.00448117    6.98599e-05
-3.664  -3.489       5     0   200        1.16473    -0.00357578    5.75224e-05
-3.489  -3.314       5     0   200        1.16378    -0.00268242    4.57601e-05
-3.314  -3.139       5     0   200        1.16021    -0.00248213    5.04783e-05
-3.139  -2.964       5     0   200        1.14741    -0.00200173    4.89543e-05
-2.964  -2.853       5     0   200        1.13035     -0.0013156    4.27946e-05
-2.853   -2.65       5     0   200        1.09574   -0.000429492    3.42979e-05
-2.65    -2.5       5     0   200        1.04671    0.000296117    3.06798e-05
-2.5  -2.322       5     0   200        1.00753    0.000449192    3.71874e-05
-2.322  -2.172       5     0   200       0.973672    0.000219328    4.62793e-05
-2.172  -2.043       5     0   200       0.977002    -0.00113862    7.10387e-05
-2.043   -1.93       5     0   200        1.00089     -0.0023132    9.53006e-05
-1.93   -1.83       5     0   200        1.02371    -0.00300069    0.000110592
-1.83   -1.74       5     0   200        1.03874    -0.00312267    0.000111079
-1.74  -1.653       5     0   200        1.05409    -0.00348427     0.00011597
-1.653  -1.566       5     0   200        1.07188    -0.00428249    0.000129777
-1.566  -1.479       5     0   200        1.08976    -0.00513163    0.000143574
-1.479  -1.392       5     0   200        1.10754    -0.00607059     0.00015815
-1.392  -1.305       5     0   200        1.12556    -0.00695562    0.000171949
-1.305  -1.218       5     0   200        1.14511    -0.00794688    0.000188852
-1.218  -1.131       5     0   200        1.16461    -0.00889753     0.00020552
-1.131  -1.044       5     0   200        1.18146    -0.00956245    0.000216234
-1.044  -0.957       5     0   200        1.19639     -0.0100113    0.000222516
-0.957  -0.879       5     0   200        1.21184      -0.010491    0.000230311
-0.879  -0.783       5     0   200        1.23061     -0.0111734    0.000243509
-0.783  -0.696       5     0   200        1.25187     -0.0119987    0.000259847
-0.696  -0.609       5     0   200        1.27075     -0.0127546    0.000275332
-0.609  -0.522       5     0   200        1.28654     -0.0135824    0.000293156
-0.522  -0.435       5     0   200        1.29959     -0.0141487    0.000304605
-0.435  -0.348       5     0   200        1.30956     -0.0145074      0.0003114
-0.348  -0.261       5     0   200        1.31589     -0.0148397    0.000318398
-0.261  -0.174       5     0   200         1.3219     -0.0152358    0.000327292
-0.174  -0.087       5     0   200        1.32396      -0.015371    0.000330975
-0.087       0       5     0   200        1.32284     -0.0153205    0.000330461
0   0.087       5     0   200        1.31847     -0.0150827    0.000325372
0.087   0.174       5     0   200        1.31177     -0.0147579    0.000318206
0.174   0.261       5     0   200        1.30375      -0.014432    0.000311441
0.261   0.348       5     0   200        1.29648     -0.0142529    0.000308555
0.348   0.435       5     0   200        1.28949     -0.0142187    0.000309697
0.435   0.522       5     0   200        1.27836     -0.0140726     0.00030843
0.522   0.609       5     0   200        1.26621     -0.0137171    0.000301754
0.609   0.696       5     0   200        1.25602     -0.0133465    0.000294185
0.696   0.783       5     0   200         1.2427     -0.0129641    0.000286501
0.783   0.879       5     0   200        1.22715     -0.0123645    0.000273848
0.879   0.957       5     0   200        1.21238     -0.0116608    0.000258583
0.957   1.044       5     0   200        1.19979     -0.0110186      0.0002451
1.044   1.131       5     0   200        1.18542     -0.0102308    0.000229229
1.131   1.218       5     0   200        1.17006    -0.00934999    0.000212138
1.218   1.305       5     0   200        1.15222    -0.00832106    0.000192972
1.305   1.392       5     0   200        1.13555    -0.00749207    0.000179958
1.392   1.479       5     0   200        1.11981    -0.00679629    0.000171437
1.479   1.566       5     0   200        1.10267    -0.00602355    0.000162812
1.566   1.653       5     0   200        1.08474    -0.00530513    0.000155429
1.653    1.74       5     0   200        1.06595    -0.00456427    0.000146981
1.74    1.83       5     0   200        1.04664    -0.00406978    0.000142053
1.83    1.93       5     0   200        1.02442    -0.00364095    0.000136639
1.93   2.043       5     0   200       0.990236    -0.00242268    0.000109965
2.043   2.172       5     0   200       0.952363    -0.00058357    7.15045e-05
2.172   2.322       5     0   200       0.939678     0.00105149    4.04705e-05
2.322     2.5       5     0   200       0.971786    0.000954711    3.83821e-05
2.5    2.65       5     0   200        1.02038   -0.000327242    5.69689e-05
2.65   2.853       5     0   200        1.07621    -0.00203037    8.20415e-05
2.853   2.964       5     0   200        1.11639    -0.00345402    0.000100335
2.964   3.139       5     0   200        1.13987    -0.00451507    0.000111733
3.139   3.314       5     0   200        1.15918    -0.00548175     0.00012041
3.314   3.489       5     0   200        1.17302    -0.00622211    0.000126778
3.489   3.664       5     0   200        1.18563    -0.00774931    0.000152361
3.664   3.839       5     0   200        1.16741    -0.00882098    0.000167908
3.839   4.013       5     0   200        1.11877    -0.00845286    0.000160058
4.013   4.191       5     0   200        1.07649    -0.00808243    0.000151219
4.191   4.363       5     0   200        1.03941    -0.00781039    0.000143856
4.363   4.538       5     0   200        1.01565    -0.00777003     0.00014205
4.538   4.716       5     0   200        1.00502    -0.00805054    0.000147475
4.716   4.889       5     0   200       0.996333     -0.0082039    0.000150128
4.889   5.191       5     0   200       0.995359    -0.00855292    0.000156169
