{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.992638    -0.00735423    0.000101771
-4.889  -4.716       5     0   200       0.992663    -0.00697904     0.00010643
-4.716  -4.538       5     0   200        1.00019    -0.00676423    0.000112175
-4.538  -4.363       5     0   200         1.0042    -0.00662894    0.000116354
-4.363  -4.191       5     0   200        1.02118    -0.00651793    0.000117145
-4.191  -4.013       5     0   200        1.04555    -0.00621637    0.000111288
-4.013  -3.839       5     0   200        1.07506    -0.00552958    9.21654e-05
-3.839  -3.664       5     0   200        1.12337    -0.00499976    7.59124e-05
-3.664  -3.489       5     0   200        1.17016    -0.00474467    6.61934e-05
-3.489  -3.314       5     0   200        1.22167    -0.00480649    6.14965e-05
-3.314  -3.139       5     0   200        1.26482    -0.00469574    6.65911e-05
-3.139  -2.964       5     0   200        1.21888    -0.00400834      3.717e-05
-2.964  -2.853       5     0   200        1.16183    -0.00311224    1.65713e-05
-2.853   -2.65       5     0   200        1.07359    -0.00132497   -1.30943e-05
-2.65    -2.5       5     0   200       0.967545     0.00036042   -3.38914e-05
-2.5  -2.322       5     0   200       0.924104    0.000300733   -1.52381e-05
-2.322  -2.172       5     0   200       0.921101     7.7775e-05    2.25602e-05
-2.172  -2.043       5     0   200       0.937537    0.000193506    2.76316e-05
-2.043   -1.93       5     0   200       0.966594    -0.00119423    6.88915e-05
-1.93   -1.83       5     0   200       0.984097      -0.002841    0.000101589
-1.83   -1.74       5     0   200        0.99651    -0.00444793    0.000125732
-1.74  -1.653       5     0   200        1.01775    -0.00561308    0.000148215
-1.653  -1.566       5     0   200        1.03432    -0.00684096    0.000179089
-1.566  -1.479       5     0   200        1.04679    -0.00766699    0.000205141
-1.479  -1.392       5     0   200        1.05926    -0.00828601    0.000228093
-1.392  -1.305       5     0   200        1.07227    -0.00881277    0.000249008
-1.305  -1.218       5     0   200        1.08546    -0.00917261     0.00026425
-1.218  -1.131       5     0   200        1.09731    -0.00933851    0.000274055
-1.131  -1.044       5     0   200        1.11092    -0.00978708    0.000291079
-1.044  -0.957       5     0   200        1.12076    -0.00989788    0.000297564
-0.957  -0.879       5     0   200        1.12718     -0.0101634     0.00030053
-0.879  -0.783       5     0   200        1.13859    -0.00981474    0.000281726
-0.783  -0.696       5     0   200        1.14766    -0.00970513    0.000269808
-0.696  -0.609       5     0   200        1.15635    -0.00980484    0.000266896
-0.609  -0.522       5     0   200        1.16771    -0.00984074    0.000259535
-0.522  -0.435       5     0   200        1.18604     -0.0105361    0.000270377
-0.435  -0.348       5     0   200        1.21011     -0.0115767    0.000288353
-0.348  -0.261       5     0   200         1.2283     -0.0122829    0.000297264
-0.261  -0.174       5     0   200        1.24123      -0.012914    0.000306309
-0.174  -0.087       5     0   200        1.24582     -0.0130775    0.000306397
-0.087       0       5     0   200        1.24421     -0.0130682    0.000306647
0   0.087       5     0   200        1.23852     -0.0128467    0.000302933
0.087   0.174       5     0   200         1.2292     -0.0125618    0.000300665
0.174   0.261       5     0   200        1.20978     -0.0115436    0.000281266
0.261   0.348       5     0   200        1.18513     -0.0101956    0.000254335
0.348   0.435       5     0   200        1.16094     -0.0091252    0.000236133
0.435   0.522       5     0   200        1.14771    -0.00867371    0.000230799
0.522   0.609       5     0   200        1.13631    -0.00830013    0.000225159
0.609   0.696       5     0   200        1.12625    -0.00795916    0.000218183
0.696   0.783       5     0   200        1.11365    -0.00730653    0.000202694
0.783   0.879       5     0   200        1.09988    -0.00677152     0.00019301
0.879   0.957       5     0   200         1.1118    -0.00907698    0.000256314
0.957   1.044       5     0   200        1.12454     -0.0102176    0.000288606
1.044   1.131       5     0   200         1.1271     -0.0108597    0.000300737
1.131   1.218       5     0   200        1.12517     -0.0112392    0.000308675
1.218   1.305       5     0   200        1.12078     -0.0113949    0.000310264
1.305   1.392       5     0   200        1.11654     -0.0113741    0.000306612
1.392   1.479       5     0   200         1.1126     -0.0112534    0.000300288
1.479   1.566       5     0   200        1.10389     -0.0106477    0.000281889
1.566   1.653       5     0   200        1.08455    -0.00889957    0.000235062
1.653    1.74       5     0   200        1.04873    -0.00582518    0.000159363
1.74    1.83       5     0   200        1.02851    -0.00532594    0.000155973
1.83    1.93       5     0   200        1.01653    -0.00436762    0.000150521
1.93   2.043       5     0   200       0.998403    -0.00357628    0.000139943
2.043   2.172       5     0   200        0.96533    -0.00261583    0.000110703
2.172   2.322       5     0   200       0.941585    -0.00274413    0.000107798
2.322     2.5       5     0   200       0.929692    -0.00178796    5.61025e-05
2.5    2.65       5     0   200       0.956861   -0.000140202    -1.3844e-05
2.65   2.853       5     0   200        1.04733   -0.000748948   -2.84379e-05
2.853   2.964       5     0   200        1.13428    -0.00254845    7.07788e-07
2.964   3.139       5     0   200        1.19316    -0.00347234    2.00486e-05
3.139   3.314       5     0   200        1.24558    -0.00469875    6.18369e-05
3.314   3.489       5     0   200        1.21134    -0.00546071    7.94797e-05
3.489   3.664       5     0   200        1.16306    -0.00555594    8.51413e-05
3.664   3.839       5     0   200        1.11929    -0.00592947    9.49962e-05
3.839   4.013       5     0   200        1.07647    -0.00641369    0.000107512
4.013   4.191       5     0   200        1.05067    -0.00688347     0.00011882
4.191   4.363       5     0   200        1.03116    -0.00704413     0.00011958
4.363   4.538       5     0   200          1.013    -0.00701054    0.000113682
4.538   4.716       5     0   200        1.00506    -0.00717966    0.000111149
4.716   4.889       5     0   200       0.994904    -0.00742412    0.000108815
4.889   5.191       5     0   200       0.990972    -0.00778443    0.000109708
