{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200        2.35953       -0.23435     0.00994294
-4.889  -4.716       5     0   200        2.35092       -0.23359     0.00990692
-4.716  -4.538       5     0   200        2.35647      -0.234018     0.00992258
-4.538  -4.363       5     0   200        2.36021      -0.234258     0.00992915
-4.363  -4.191       5     0   200        2.35743      -0.233901     0.00990953
-4.191  -4.013       5     0   200        2.37301      -0.235909     0.00999149
-4.013  -3.839       5     0   200        2.37051      -0.235585     0.00998067
-3.839  -3.664       5     0   200        2.37092      -0.235828       0.009993
-3.664  -3.489       5     0   200        2.44559      -0.248221      0.0105767
-3.489  -3.314       5     0   200         2.6597      -0.283236       0.012163
-3.314  -3.139       5     0   200        2.78908      -0.302881      0.0130659
-3.139  -2.964       5     0   200        2.91327      -0.320648      0.0138768
-2.964  -2.853       5     0   200        3.00866      -0.333693       0.014482
-2.853   -2.65       5     0   200        3.08239      -0.342557       0.014909
-2.65    -2.5       5     0   200        3.11899      -0.345624      0.0150873
-2.5  -2.322       5     0   200        3.14419      -0.346723       0.015161
-2.322  -2.172       5     0   200        3.11593      -0.340211      0.0148706
-2.172  -2.043       5     0   200        3.02803      -0.325013      0.0141459
-2.043   -1.93       5     0   200        2.85645      -0.296879      0.0128597
-1.93   -1.83       5     0   200        2.74016      -0.278446      0.0120165
-1.83   -1.74       5     0   200        2.71948      -0.276432      0.0119074
-1.74  -1.653       5     0   200        2.70981      -0.276135      0.0118812
-1.653  -1.566       5     0   200        2.69775       -0.27527      0.0118351
-1.566  -1.479       5     0   200        2.68832      -0.274554      0.0117943
-1.479  -1.392       5     0   200        2.68326      -0.274245      0.0117693
-1.392  -1.305       5     0   200         2.6859      -0.275088      0.0117967
-1.305  -1.218       5     0   200        2.69618      -0.277096      0.0118776
-1.218  -1.131       5     0   200        2.71093      -0.279666      0.0119842
-1.131  -1.044       5     0   200        2.72531      -0.281946      0.0120784
-1.044  -0.957       5     0   200        2.73861      -0.283879      0.0121573
-0.957  -0.879       5     0   200        2.74714      -0.284901       0.012196
-0.879  -0.783       5     0   200        2.75021      -0.284895      0.0121889
-0.783  -0.696       5     0   200        2.75096        -0.2845      0.0121658
-0.696  -0.609       5     0   200        2.74934      -0.283864      0.0121354
-0.609  -0.522       5     0   200         2.7486      -0.283513      0.0121177
-0.522  -0.435       5     0   200        2.75318      -0.283998      0.0121364
-0.435  -0.348       5     0   200        2.75617      -0.284199      0.0121437
-0.348  -0.261       5     0   200        2.75692      -0.284182      0.0121429
-0.261  -0.174       5     0   200        2.75885      -0.284452      0.0121561
-0.174  -0.087       5     0   200        2.75532      -0.283797      0.0121288
-0.087       0       5     0   200        2.74828      -0.282593      0.0120774
0   0.087       5     0   200        2.74165      -0.281489      0.0120285
0.087   0.174       5     0   200        2.73389      -0.280273      0.0119739
0.174   0.261       5     0   200        2.72242      -0.278537      0.0118972
0.261   0.348       5     0   200        2.70847       -0.27644       0.011805
0.348   0.435       5     0   200        2.69358      -0.274297      0.0117135
0.435   0.522       5     0   200        2.67483       -0.27166      0.0116035
0.522   0.609       5     0   200        2.65597      -0.269032      0.0114966
0.609   0.696       5     0   200        2.64625      -0.267885       0.011454
0.696   0.783       5     0   200        2.63754      -0.266944      0.0114189
0.783   0.879       5     0   200        2.62655      -0.265549      0.0113628
0.879   0.957       5     0   200        2.61445      -0.263874      0.0112936
0.957   1.044       5     0   200        2.60146      -0.262037      0.0112194
1.044   1.131       5     0   200        2.58779      -0.260046        0.01114
1.131   1.218       5     0   200         2.5739      -0.257859      0.0110518
1.218   1.305       5     0   200         2.5627       -0.25601      0.0109796
1.305   1.392       5     0   200        2.55869      -0.255264      0.0109555
1.392   1.479       5     0   200        2.56361      -0.255919      0.0109929
1.479   1.566       5     0   200        2.57523        -0.2576      0.0110764
1.566   1.653       5     0   200        2.58713        -0.2594      0.0111688
1.653    1.74       5     0   200        2.60156      -0.261638      0.0112815
1.74    1.83       5     0   200        2.60658      -0.262107      0.0113199
1.83    1.93       5     0   200        2.61681      -0.263199      0.0113894
1.93   2.043       5     0   200        2.74808      -0.284097      0.0123281
2.043   2.172       5     0   200        2.94411      -0.315848      0.0137511
2.172   2.322       5     0   200        3.05704      -0.335401      0.0146502
2.322     2.5       5     0   200        3.12829      -0.349564      0.0152709
2.5    2.65       5     0   200        3.14075      -0.354359       0.015446
2.65   2.853       5     0   200        3.11392      -0.352209      0.0153032
2.853   2.964       5     0   200        3.04671      -0.343457      0.0148749
2.964   3.139       5     0   200        2.96944      -0.332613      0.0143629
3.139   3.314       5     0   200        2.87078      -0.317732      0.0136657
3.314   3.489       5     0   200        2.76323      -0.301067      0.0128916
3.489   3.664       5     0   200        2.54043      -0.265448       0.011299
3.664   3.839       5     0   200        2.47349      -0.253982      0.0107645
3.839   4.013       5     0   200        2.46883      -0.252749      0.0107098
4.013   4.191       5     0   200        2.46961      -0.253081      0.0107273
4.191   4.363       5     0   200        2.46833      -0.253711      0.0107598
4.363   4.538       5     0   200        2.47304      -0.254501      0.0107974
4.538   4.716       5     0   200        2.46622      -0.253641      0.0107603
4.716   4.889       5     0   200        2.45781      -0.253068      0.0107382
4.889   5.191       5     0   200        2.44057      -0.251178      0.0106643
