{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200        0.93255    -0.00156901   -1.83371e-06
-4.889  -4.716       5     0   200        0.89875     0.00151748   -6.99331e-05
-4.716  -4.538       5     0   200       0.882257     0.00357319   -0.000111262
-4.538  -4.363       5     0   200       0.875819     0.00459442   -0.000131406
-4.363  -4.191       5     0   200       0.889466     0.00495255   -0.000135853
-4.191  -4.013       5     0   200       0.911249     0.00530644   -0.000139819
-4.013  -3.839       5     0   200       0.938801     0.00596684   -0.000156825
-3.839  -3.664       5     0   200       0.984161     0.00641354   -0.000164773
-3.664  -3.489       5     0   200        1.02699     0.00676171   -0.000171866
-3.489  -3.314       5     0   200        1.07058     0.00722229   -0.000188626
-3.314  -3.139       5     0   200        1.11113     0.00862849   -0.000217773
-3.139  -2.964       5     0   200        1.05656      0.0104078   -0.000279393
-2.964  -2.853       5     0   200        1.00637       0.011118   -0.000301136
-2.853   -2.65       5     0   200       0.950102      0.0103679   -0.000260999
-2.65    -2.5       5     0   200       0.876506     0.00827617   -0.000153378
-2.5  -2.322       5     0   200       0.866003     0.00273211     6.6336e-05
-2.322  -2.172       5     0   200       0.895476    -0.00234924    0.000290529
-2.172  -2.043       5     0   200       0.908338    -0.00449023    0.000391311
-2.043   -1.93       5     0   200       0.937426    -0.00815315    0.000515157
-1.93   -1.83       5     0   200       0.968157     -0.0119581    0.000599154
-1.83   -1.74       5     0   200       0.993983     -0.0150417    0.000647219
-1.74  -1.653       5     0   200        1.01694     -0.0163195    0.000668633
-1.653  -1.566       5     0   200        1.03072     -0.0170521    0.000685523
-1.566  -1.479       5     0   200        1.03893     -0.0172569    0.000699642
-1.479  -1.392       5     0   200        1.04218     -0.0165169    0.000693055
-1.392  -1.305       5     0   200        1.04004     -0.0149577    0.000671479
-1.305  -1.218       5     0   200        1.03993     -0.0133179    0.000646674
-1.218  -1.131       5     0   200         1.0399     -0.0118251    0.000623483
-1.131  -1.044       5     0   200         1.0436     -0.0111058    0.000623887
-1.044  -0.957       5     0   200        1.04979     -0.0111811    0.000651999
-0.957  -0.879       5     0   200         1.0569     -0.0120688    0.000694251
-0.879  -0.783       5     0   200        1.07458     -0.0131306    0.000742667
-0.783  -0.696       5     0   200        1.08987     -0.0143166    0.000788571
-0.696  -0.609       5     0   200        1.10194     -0.0152833    0.000823502
-0.609  -0.522       5     0   200        1.11613     -0.0160192    0.000844167
-0.522  -0.435       5     0   200        1.12715     -0.0162342    0.000847499
-0.435  -0.348       5     0   200        1.14129      -0.016484    0.000850322
-0.348  -0.261       5     0   200        1.14812     -0.0160347    0.000824053
-0.261  -0.174       5     0   200        1.14892     -0.0150218     0.00077121
-0.174  -0.087       5     0   200        1.14657     -0.0142137    0.000725713
-0.087       0       5     0   200        1.13958     -0.0133244    0.000679343
0   0.087       5     0   200         1.1329     -0.0128016    0.000648049
0.087   0.174       5     0   200        1.12326     -0.0121613    0.000614967
0.174   0.261       5     0   200        1.11007     -0.0115182    0.000588974
0.261   0.348       5     0   200        1.09684      -0.011061    0.000575536
0.348   0.435       5     0   200        1.08211     -0.0107222    0.000571004
0.435   0.522       5     0   200        1.07684     -0.0112844    0.000601015
0.522   0.609       5     0   200        1.07371      -0.012173    0.000641759
0.609   0.696       5     0   200        1.06947     -0.0128158    0.000674675
0.696   0.783       5     0   200         1.0648     -0.0133106    0.000699052
0.783   0.879       5     0   200        1.05815     -0.0135826    0.000714022
0.879   0.957       5     0   200        1.07021     -0.0158492    0.000776557
0.957   1.044       5     0   200        1.07811     -0.0158341    0.000756338
1.044   1.131       5     0   200        1.08078     -0.0157172    0.000717295
1.131   1.218       5     0   200        1.07873     -0.0154634    0.000674416
1.218   1.305       5     0   200        1.07282     -0.0151776    0.000632723
1.305   1.392       5     0   200        1.06791      -0.015137    0.000603791
1.392   1.479       5     0   200         1.0654     -0.0154692    0.000590562
1.479   1.566       5     0   200        1.05572     -0.0150214    0.000560663
1.566   1.653       5     0   200        1.04069     -0.0141072    0.000530703
1.653    1.74       5     0   200        1.01319     -0.0123224    0.000493578
1.74    1.83       5     0   200       0.994558     -0.0124457    0.000524725
1.83    1.93       5     0   200       0.978487     -0.0107583    0.000526575
1.93   2.043       5     0   200         0.9536    -0.00811592    0.000485995
2.043   2.172       5     0   200       0.910056    -0.00478175    0.000389538
2.172   2.322       5     0   200       0.861443    -0.00158423    0.000279211
2.322     2.5       5     0   200        0.81744     0.00574871   -9.09073e-06
2.5    2.65       5     0   200       0.818969      0.0117012   -0.000244527
2.65   2.853       5     0   200       0.892556      0.0131687   -0.000340812
2.853   2.964       5     0   200       0.975845      0.0119465   -0.000335393
2.964   3.139       5     0   200        1.03814      0.0102043   -0.000290437
3.139   3.314       5     0   200        1.08674     0.00815504   -0.000218042
3.314   3.489       5     0   200        1.06037     0.00718612   -0.000202187
3.489   3.664       5     0   200        1.01753     0.00648773   -0.000180552
3.664   3.839       5     0   200       0.981139     0.00525267   -0.000142461
3.839   4.013       5     0   200       0.944997      0.0039909    -0.00010561
4.013   4.191       5     0   200       0.921848     0.00325982   -8.73823e-05
4.191   4.363       5     0   200       0.904723     0.00294314    -8.5581e-05
4.363   4.538       5     0   200       0.888287      0.0028836    -9.4502e-05
4.538   4.716       5     0   200       0.890993     0.00193247   -7.95279e-05
4.716   4.889       5     0   200       0.911371   -0.000649715   -2.06159e-05
4.889   5.191       5     0   200       0.951566    -0.00420981    6.25587e-05
