{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.943984     0.00160082    -0.00017387
-4.889  -4.716       5     0   200       0.928733    0.000129952   -0.000124966
-4.716  -4.538       5     0   200       0.925611   -0.000976104   -8.90394e-05
-4.538  -4.363       5     0   200       0.928395    -0.00157147   -7.00475e-05
-4.363  -4.191       5     0   200       0.945567    -0.00102813   -8.73029e-05
-4.191  -4.013       5     0   200       0.973182    2.12626e-05   -0.000120025
-4.013  -3.839       5     0   200         1.0228    0.000373384   -0.000135773
-3.839  -3.664       5     0   200        1.10793   -0.000301653   -0.000125579
-3.664  -3.489       5     0   200        1.20174    -0.00190274   -8.95234e-05
-3.489  -3.314       5     0   200        1.28912    -0.00256101   -8.66756e-05
-3.314  -3.139       5     0   200        1.27678     0.00396581    -0.00027083
-3.139  -2.964       5     0   200        1.08462      0.0154727   -0.000582717
-2.964  -2.853       5     0   200       0.950662      0.0209128   -0.000713749
-2.853   -2.65       5     0   200       0.843195      0.0240367   -0.000775423
-2.65    -2.5       5     0   200       0.779539      0.0228293   -0.000717456
-2.5  -2.322       5     0   200       0.821354      0.0169475   -0.000535548
-2.322  -2.172       5     0   200        0.87302      0.0129598   -0.000394547
-2.172  -2.043       5     0   200       0.886615      0.0123825   -0.000365621
-2.043   -1.93       5     0   200        0.93043     0.00791636   -0.000229027
-1.93   -1.83       5     0   200       0.958518     0.00538631   -0.000166303
-1.83   -1.74       5     0   200       0.979573     0.00351082   -0.000129155
-1.74  -1.653       5     0   200        1.01162      0.0015519   -8.61847e-05
-1.653  -1.566       5     0   200        1.03323    1.81785e-06   -5.46777e-05
-1.566  -1.479       5     0   200        1.05165    -0.00123551   -2.79054e-05
-1.479  -1.392       5     0   200         1.0723    -0.00251872    1.78326e-06
-1.392  -1.305       5     0   200        1.08989    -0.00344334    2.38326e-05
-1.305  -1.218       5     0   200        1.10896    -0.00451066    5.24961e-05
-1.218  -1.131       5     0   200        1.13123    -0.00586726    9.26874e-05
-1.131  -1.044       5     0   200        1.16351    -0.00828206    0.000163485
-1.044  -0.957       5     0   200        1.18212    -0.00898283    0.000182856
-0.957  -0.879       5     0   200        1.19842    -0.00994662     0.00020729
-0.879  -0.783       5     0   200        1.23164     -0.0117051    0.000254186
-0.783  -0.696       5     0   200        1.25128     -0.0123004    0.000264561
-0.696  -0.609       5     0   200        1.26388     -0.0125895    0.000270221
-0.609  -0.522       5     0   200        1.28899     -0.0140772    0.000308079
-0.522  -0.435       5     0   200        1.31985     -0.0160464    0.000357575
-0.435  -0.348       5     0   200        1.34686     -0.0174721    0.000387917
-0.348  -0.261       5     0   200        1.36265     -0.0179157    0.000389437
-0.261  -0.174       5     0   200        1.37037     -0.0180387    0.000384458
-0.174  -0.087       5     0   200        1.36302     -0.0170209    0.000350075
-0.087       0       5     0   200        1.35115     -0.0159517     0.00031895
0   0.087       5     0   200        1.33543     -0.0149285    0.000291327
0.087   0.174       5     0   200        1.31752      -0.013566    0.000252793
0.174   0.261       5     0   200        1.28536     -0.0110323     0.00018313
0.261   0.348       5     0   200        1.26228    -0.00988004    0.000157172
0.348   0.435       5     0   200        1.24583    -0.00964336    0.000161154
0.435   0.522       5     0   200        1.23192    -0.00954897    0.000168945
0.522   0.609       5     0   200        1.22065    -0.00943983    0.000171697
0.609   0.696       5     0   200        1.21263      -0.009563     0.00018048
0.696   0.783       5     0   200        1.20653    -0.00978017    0.000190608
0.783   0.879       5     0   200        1.19264     -0.0094653    0.000188466
0.879   0.957       5     0   200         1.1593    -0.00779852    0.000147079
0.957   1.044       5     0   200        1.16043    -0.00777971    0.000147923
1.044   1.131       5     0   200         1.1526     -0.0073568    0.000133692
1.131   1.218       5     0   200        1.14619    -0.00726917    0.000128556
1.218   1.305       5     0   200        1.14303    -0.00769052    0.000139911
1.305   1.392       5     0   200        1.13754    -0.00774578    0.000145736
1.392   1.479       5     0   200        1.12099    -0.00653599    0.000116903
1.479   1.566       5     0   200        1.09568    -0.00439488    6.47681e-05
1.566   1.653       5     0   200        1.06642    -0.00172112   -9.55598e-07
1.653    1.74       5     0   200        1.02837     0.00145265   -7.56487e-05
1.74    1.83       5     0   200       0.965735     0.00574404   -0.000180811
1.83    1.93       5     0   200       0.911579      0.0107122   -0.000304664
1.93   2.043       5     0   200       0.855868      0.0155264   -0.000429683
2.043   2.172       5     0   200       0.819407      0.0180394   -0.000502995
2.172   2.322       5     0   200       0.819734      0.0153181   -0.000428158
2.322     2.5       5     0   200       0.759127      0.0192287   -0.000572619
2.5    2.65       5     0   200       0.709774      0.0258337   -0.000780864
2.65   2.853       5     0   200       0.772032       0.026997   -0.000847026
2.853   2.964       5     0   200       0.878594      0.0245465   -0.000815242
2.964   3.139       5     0   200        1.00765      0.0202337   -0.000726543
3.139   3.314       5     0   200        1.19963     0.00947582   -0.000446751
3.314   3.489       5     0   200         1.2114     0.00366482   -0.000287959
3.489   3.664       5     0   200        1.13475     0.00350363   -0.000264611
3.664   3.839       5     0   200        1.06883     0.00254928   -0.000222337
3.839   4.013       5     0   200        1.01146     0.00120935   -0.000170869
4.013   4.191       5     0   200       0.974039    0.000278566   -0.000137602
4.191   4.363       5     0   200       0.948885    -0.00030541   -0.000118511
4.363   4.538       5     0   200       0.925294   -0.000262202   -0.000119037
4.538   4.716       5     0   200       0.918502   -7.52375e-05   -0.000126601
4.716   4.889       5     0   200       0.928312    -0.00043344     -0.0001189
4.889   5.191       5     0   200       0.954703    -0.00116951   -0.000102124
