{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.817758      0.0101197   -0.000261578
-4.889  -4.716       5     0   200       0.792906     0.00970921   -0.000248799
-4.716  -4.538       5     0   200       0.780135      0.0095165    -0.00024137
-4.538  -4.363       5     0   200       0.778891      0.0091628   -0.000230084
-4.363  -4.191       5     0   200       0.798552     0.00911891   -0.000226238
-4.191  -4.013       5     0   200       0.830092     0.00944042   -0.000230456
-4.013  -3.839       5     0   200       0.869784      0.0104989   -0.000253468
-3.839  -3.664       5     0   200       0.925568      0.0125172    -0.00030164
-3.664  -3.489       5     0   200       0.982226       0.014505   -0.000350823
-3.489  -3.314       5     0   200         1.0402      0.0166382   -0.000408676
-3.314  -3.139       5     0   200        1.07649      0.0189209   -0.000464202
-3.139  -2.964       5     0   200        0.99428      0.0165261   -0.000435192
-2.964  -2.853       5     0   200       0.903136      0.0159233   -0.000442635
-2.853   -2.65       5     0   200       0.820743      0.0158042   -0.000454588
-2.65    -2.5       5     0   200       0.751524      0.0150567   -0.000434394
-2.5  -2.322       5     0   200         0.7673      0.0156701   -0.000436008
-2.322  -2.172       5     0   200       0.838146      0.0165069   -0.000392084
-2.172  -2.043       5     0   200       0.895289       0.013037   -0.000230301
-2.043   -1.93       5     0   200       0.919371      0.0106646   -0.000128951
-1.93   -1.83       5     0   200       0.931995     0.00818099   -6.11305e-05
-1.83   -1.74       5     0   200       0.932972     0.00690775   -3.46836e-05
-1.74  -1.653       5     0   200       0.939834     0.00670533   -4.30563e-05
-1.653  -1.566       5     0   200       0.942706     0.00681552   -6.10832e-05
-1.566  -1.479       5     0   200       0.945778     0.00746864   -9.15707e-05
-1.479  -1.392       5     0   200       0.961052     0.00718299   -9.53369e-05
-1.392  -1.305       5     0   200       0.973584     0.00739548   -0.000109445
-1.305  -1.218       5     0   200       0.996237     0.00678209   -0.000101079
-1.218  -1.131       5     0   200        1.01183      0.0069828    -0.00011153
-1.131  -1.044       5     0   200        1.02232     0.00734021   -0.000125434
-1.044  -0.957       5     0   200        1.02474     0.00746352   -0.000133718
-0.957  -0.879       5     0   200         1.0193     0.00742082   -0.000131894
-0.879  -0.783       5     0   200        1.02584     0.00708635    -0.00012354
-0.783  -0.696       5     0   200        1.02944     0.00646437   -0.000106964
-0.696  -0.609       5     0   200        1.02366     0.00697157   -0.000119557
-0.609  -0.522       5     0   200         1.0259     0.00697117   -0.000120368
-0.522  -0.435       5     0   200        1.02527     0.00749279   -0.000136759
-0.435  -0.348       5     0   200        1.04299     0.00617972   -0.000107242
-0.348  -0.261       5     0   200        1.05849     0.00505561   -8.37338e-05
-0.261  -0.174       5     0   200        1.06564      0.0044117   -7.07116e-05
-0.174  -0.087       5     0   200        1.06305     0.00463928   -7.89717e-05
-0.087       0       5     0   200        1.06167     0.00476374   -8.34113e-05
0   0.087       5     0   200        1.05378     0.00534156   -9.71744e-05
0.087   0.174       5     0   200        1.05151       0.005252    -9.3124e-05
0.174   0.261       5     0   200        1.04628     0.00504429   -8.14186e-05
0.261   0.348       5     0   200        1.04275     0.00464216   -6.39109e-05
0.348   0.435       5     0   200        1.02815     0.00535081   -7.67302e-05
0.435   0.522       5     0   200        1.02168     0.00546428   -7.68651e-05
0.522   0.609       5     0   200        1.02354     0.00501562   -6.52255e-05
0.609   0.696       5     0   200        1.02579     0.00467808   -5.72921e-05
0.696   0.783       5     0   200        1.03548     0.00371001   -3.40776e-05
0.783   0.879       5     0   200        1.03024     0.00438904   -5.25964e-05
0.879   0.957       5     0   200        1.00442     0.00633947   -0.000100155
0.957   1.044       5     0   200       0.999568     0.00775193   -0.000141467
1.044   1.131       5     0   200       0.983307     0.00952851   -0.000183082
1.131   1.218       5     0   200       0.966631       0.010463   -0.000202457
1.218   1.305       5     0   200       0.944986      0.0114031    -0.00022111
1.305   1.392       5     0   200       0.923851      0.0122922   -0.000235047
1.392   1.479       5     0   200       0.906377      0.0128088   -0.000236522
1.479   1.566       5     0   200        0.88969      0.0133943    -0.00023729
1.566   1.653       5     0   200       0.893942       0.012165    -0.00018849
1.653    1.74       5     0   200       0.897071      0.0114539   -0.000149518
1.74    1.83       5     0   200       0.891813      0.0108839   -0.000111927
1.83    1.93       5     0   200        0.90411      0.0100829   -7.79495e-05
1.93   2.043       5     0   200       0.907713      0.0103981   -8.33108e-05
2.043   2.172       5     0   200       0.892342      0.0121666   -0.000168968
2.172   2.322       5     0   200       0.843999      0.0147604   -0.000305422
2.322     2.5       5     0   200       0.771594      0.0141882   -0.000367166
2.5    2.65       5     0   200       0.755277       0.013712   -0.000378848
2.65   2.853       5     0   200       0.821962      0.0136835    -0.00038467
2.853   2.964       5     0   200       0.902599      0.0134425   -0.000369828
2.964   3.139       5     0   200       0.985816      0.0142472   -0.000374273
3.139   3.314       5     0   200        1.06138      0.0163586   -0.000401057
3.314   3.489       5     0   200        1.01962      0.0149718   -0.000371539
3.489   3.664       5     0   200       0.958637      0.0135931   -0.000335158
3.664   3.839       5     0   200       0.906045      0.0120199   -0.000297589
3.839   4.013       5     0   200        0.85855      0.0104371   -0.000260565
4.013   4.191       5     0   200       0.828082     0.00929464   -0.000234322
4.191   4.363       5     0   200       0.810887     0.00825627   -0.000210703
4.363   4.538       5     0   200       0.801169     0.00738208    -0.00019048
4.538   4.716       5     0   200       0.804167     0.00723657    -0.00018826
4.716   4.889       5     0   200       0.814819     0.00760602   -0.000199023
4.889   5.191       5     0   200       0.836185     0.00840818   -0.000220369
