{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.912076     0.00675182   -0.000338287
-4.889  -4.716       5     0   200       0.883748     0.00692531   -0.000334507
-4.716  -4.538       5     0   200       0.857379      0.0088942   -0.000390239
-4.538  -4.363       5     0   200       0.841637      0.0107526   -0.000445016
-4.363  -4.191       5     0   200       0.860688      0.0111041   -0.000455942
-4.191  -4.013       5     0   200       0.902046      0.0104477   -0.000435366
-4.013  -3.839       5     0   200       0.971619     0.00830084   -0.000372513
-3.839  -3.664       5     0   200        1.07333     0.00574123   -0.000304612
-3.664  -3.489       5     0   200        1.16191     0.00521658   -0.000302644
-3.489  -3.314       5     0   200        1.24223     0.00614508   -0.000353305
-3.314  -3.139       5     0   200        1.25497      0.0100291    -0.00046007
-3.139  -2.964       5     0   200         1.1204      0.0120916   -0.000462301
-2.964  -2.853       5     0   200        1.00816      0.0131987   -0.000454399
-2.853   -2.65       5     0   200       0.912436      0.0133605   -0.000422327
-2.65    -2.5       5     0   200       0.848439      0.0107791   -0.000313064
-2.5  -2.322       5     0   200       0.879947     0.00652365   -0.000184851
-2.322  -2.172       5     0   200       0.955014     0.00127915   -6.36473e-06
-2.172  -2.043       5     0   200        1.02602     -0.0057226    0.000240281
-2.043   -1.93       5     0   200        1.06399    -0.00833569    0.000320647
-1.93   -1.83       5     0   200        1.06114    -0.00613127    0.000226856
-1.83   -1.74       5     0   200        1.03473    -0.00153356     5.0768e-05
-1.74  -1.653       5     0   200        1.02791     0.00149435   -6.47681e-05
-1.653  -1.566       5     0   200        1.02501       0.002859   -0.000123523
-1.566  -1.479       5     0   200        1.02502     0.00367106   -0.000159142
-1.479  -1.392       5     0   200        1.02295     0.00503737   -0.000208741
-1.392  -1.305       5     0   200        1.03119     0.00502969   -0.000210277
-1.305  -1.218       5     0   200        1.05128     0.00365483   -0.000169389
-1.218  -1.131       5     0   200         1.0795     0.00133971   -9.63389e-05
-1.131  -1.044       5     0   200        1.11025    -0.00103395   -2.40529e-05
-1.044  -0.957       5     0   200        1.14539    -0.00406226    6.89154e-05
-0.957  -0.879       5     0   200        1.16091    -0.00505359    9.17895e-05
-0.879  -0.783       5     0   200        1.16967    -0.00360182    3.67678e-05
-0.783  -0.696       5     0   200        1.18099    -0.00300774    6.94291e-06
-0.696  -0.609       5     0   200        1.19464     -0.0033413    1.06097e-05
-0.609  -0.522       5     0   200        1.20111    -0.00238048   -2.80776e-05
-0.522  -0.435       5     0   200        1.22317     -0.0033578   -6.77728e-06
-0.435  -0.348       5     0   200        1.25192    -0.00518929    3.83133e-05
-0.348  -0.261       5     0   200        1.28109    -0.00760179    0.000103973
-0.261  -0.174       5     0   200        1.29235    -0.00830638    0.000120355
-0.174  -0.087       5     0   200        1.30207    -0.00968018    0.000162955
-0.087       0       5     0   200        1.31881     -0.0124092    0.000249193
0   0.087       5     0   200        1.32063     -0.0137793    0.000295732
0.087   0.174       5     0   200        1.31989      -0.014598    0.000320404
0.174   0.261       5     0   200        1.30548     -0.0142553    0.000315076
0.261   0.348       5     0   200        1.28084     -0.0127331    0.000274924
0.348   0.435       5     0   200        1.25211     -0.0107443    0.000222454
0.435   0.522       5     0   200        1.21417    -0.00736663    0.000126667
0.522   0.609       5     0   200        1.18687    -0.00507145    5.99882e-05
0.609   0.696       5     0   200        1.15721    -0.00221388   -2.64504e-05
0.696   0.783       5     0   200        1.13058    0.000280051   -0.000101481
0.783   0.879       5     0   200        1.11759    0.000389055   -9.78977e-05
0.879   0.957       5     0   200        1.08996    0.000974796   -0.000102693
0.957   1.044       5     0   200        1.09742     4.6425e-06   -7.15527e-05
1.044   1.131       5     0   200        1.10466    -0.00177333   -1.74674e-05
1.131   1.218       5     0   200        1.12414    -0.00525145     9.0763e-05
1.218   1.305       5     0   200        1.14399    -0.00867485    0.000198348
1.305   1.392       5     0   200        1.14875     -0.0097786     0.00023812
1.392   1.479       5     0   200        1.15703      -0.011333     0.00029386
1.479   1.566       5     0   200        1.15136     -0.0109884    0.000293265
1.566   1.653       5     0   200        1.14633     -0.0105285    0.000290797
1.653    1.74       5     0   200        1.14221     -0.0108465    0.000319756
1.74    1.83       5     0   200        1.09953    -0.00863769    0.000281278
1.83    1.93       5     0   200        1.04977     -0.0040207    0.000175597
1.93   2.043       5     0   200       0.985673     0.00125663     4.1878e-05
2.043   2.172       5     0   200       0.925288     0.00506167   -6.78153e-05
2.172   2.322       5     0   200       0.829873      0.0130416   -0.000335629
2.322     2.5       5     0   200       0.756226      0.0169445    -0.00047634
2.5    2.65       5     0   200       0.740155      0.0186484   -0.000528975
2.65   2.853       5     0   200       0.824941      0.0178437   -0.000537449
2.853   2.964       5     0   200       0.955296      0.0136614     -0.0004525
2.964   3.139       5     0   200        1.08115      0.0110662   -0.000418795
3.139   3.314       5     0   200        1.21365     0.00982398   -0.000449708
3.314   3.489       5     0   200        1.20222     0.00712865      -0.000392
3.489   3.664       5     0   200         1.1172     0.00757445   -0.000387716
3.664   3.839       5     0   200        1.05315     0.00599902   -0.000327025
3.839   4.013       5     0   200        1.00151     0.00349032   -0.000237599
4.013   4.191       5     0   200        0.96032     0.00271302   -0.000205738
4.191   4.363       5     0   200       0.934945     0.00192918   -0.000179216
4.363   4.538       5     0   200       0.911791     0.00174238   -0.000171956
4.538   4.716       5     0   200       0.900297     0.00250693   -0.000197955
4.716   4.889       5     0   200        0.90543     0.00284696   -0.000214662
4.889   5.191       5     0   200       0.930244     0.00235848   -0.000206935
