{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.952411    -0.00678991    0.000251111
-4.889  -4.716       5     0   200       0.918855    -0.00384611    0.000172067
-4.716  -4.538       5     0   200       0.903034     -0.0020201    0.000130027
-4.538  -4.363       5     0   200       0.896466   -0.000998039    0.000105405
-4.363  -4.191       5     0   200       0.910732   -0.000810121    0.000109013
-4.191  -4.013       5     0   200       0.933667   -0.000769085    0.000120196
-4.013  -3.839       5     0   200       0.961612   -0.000230322    0.000107699
-3.839  -3.664       5     0   200         1.0082   -0.000106423    0.000112947
-3.664  -3.489       5     0   200        1.05214   -5.75321e-05    0.000118235
-3.489  -3.314       5     0   200        1.09616    0.000260221     0.00010631
-3.314  -3.139       5     0   200        1.13772     0.00133493    9.65829e-05
-3.139  -2.964       5     0   200        1.08564      0.0023708    8.41106e-05
-2.964  -2.853       5     0   200        1.03622     0.00284856    8.57891e-05
-2.853   -2.65       5     0   200       0.982592     0.00154631     0.00016682
-2.65    -2.5       5     0   200          0.912    -0.00103987    0.000309433
-2.5  -2.322       5     0   200       0.905882    -0.00731171    0.000570598
-2.322  -2.172       5     0   200       0.937374     -0.0125183    0.000802854
-2.172  -2.043       5     0   200       0.950794     -0.0146841    0.000899732
-2.043   -1.93       5     0   200       0.977392      -0.017659    0.000985737
-1.93   -1.83       5     0   200        1.00435     -0.0204525     0.00101349
-1.83   -1.74       5     0   200        1.02687      -0.022646     0.00101024
-1.74  -1.653       5     0   200        1.04771     -0.0234072     0.00100187
-1.653  -1.566       5     0   200         1.0607     -0.0239716     0.00100851
-1.566  -1.479       5     0   200        1.06907      -0.024242     0.00102551
-1.479  -1.392       5     0   200        1.07283      -0.023657     0.00102602
-1.392  -1.305       5     0   200        1.07271     -0.0226513     0.00103216
-1.305  -1.218       5     0   200        1.07562     -0.0218268     0.00104878
-1.218  -1.131       5     0   200        1.08018     -0.0215457     0.00108912
-1.131  -1.044       5     0   200        1.08752     -0.0217735     0.00113874
-1.044  -0.957       5     0   200        1.09703     -0.0226727      0.0012086
-0.957  -0.879       5     0   200        1.10708     -0.0242425     0.00128291
-0.879  -0.783       5     0   200         1.1285     -0.0262032     0.00137501
-0.783  -0.696       5     0   200        1.14624     -0.0279945     0.00144961
-0.696  -0.609       5     0   200        1.16007     -0.0294037      0.0015059
-0.609  -0.522       5     0   200        1.17463     -0.0302293     0.00152973
-0.522  -0.435       5     0   200        1.18575      -0.030497     0.00153357
-0.435  -0.348       5     0   200        1.20037     -0.0309122     0.00154337
-0.348  -0.261       5     0   200        1.20693     -0.0304414     0.00151531
-0.261  -0.174       5     0   200         1.2052      -0.028847     0.00143214
-0.174  -0.087       5     0   200        1.19903     -0.0271081     0.00133775
-0.087       0       5     0   200        1.18748     -0.0250681     0.00123013
0   0.087       5     0   200        1.17691     -0.0235447     0.00114576
0.087   0.174       5     0   200        1.16252     -0.0216758      0.0010474
0.174   0.261       5     0   200        1.14484     -0.0198577     0.00095906
0.261   0.348       5     0   200        1.12742     -0.0182963    0.000887283
0.348   0.435       5     0   200         1.1099     -0.0172077    0.000842748
0.435   0.522       5     0   200        1.10467     -0.0177336    0.000870349
0.522   0.609       5     0   200        1.10297     -0.0189407    0.000927786
0.609   0.696       5     0   200        1.10004     -0.0198947    0.000977336
0.696   0.783       5     0   200        1.09694     -0.0207728     0.00102292
0.783   0.879       5     0   200        1.09164     -0.0214009      0.0010588
0.879   0.957       5     0   200        1.10789      -0.024742      0.0011787
0.957   1.044       5     0   200        1.11579     -0.0247762     0.00116224
1.044   1.131       5     0   200        1.11631     -0.0241503     0.00109766
1.131   1.218       5     0   200        1.11133     -0.0232021     0.00102174
1.218   1.305       5     0   200        1.10186     -0.0220678     0.00094023
1.305   1.392       5     0   200        1.09307     -0.0210662     0.00086548
1.392   1.479       5     0   200        1.08777     -0.0206968    0.000820641
1.479   1.566       5     0   200        1.07543     -0.0195732    0.000761531
1.566   1.653       5     0   200        1.05867     -0.0182183    0.000716718
1.653    1.74       5     0   200        1.02985     -0.0161151    0.000673639
1.74    1.83       5     0   200        1.01533     -0.0172697    0.000766595
1.83    1.93       5     0   200        1.00346     -0.0166885    0.000832133
1.93   2.043       5     0   200       0.983606     -0.0153367    0.000859777
2.043   2.172       5     0   200       0.945364     -0.0133566     0.00083143
2.172   2.322       5     0   200       0.897709     -0.0105034    0.000739119
2.322     2.5       5     0   200        0.84862    -0.00224617    0.000394081
2.5    2.65       5     0   200       0.847181     0.00407288    0.000133515
2.65   2.853       5     0   200       0.920145     0.00543602     3.3383e-05
2.853   2.964       5     0   200        1.00387     0.00400568    3.90541e-05
2.964   3.139       5     0   200        1.06776     0.00192728    9.19916e-05
3.139   3.314       5     0   200        1.11684   -8.00201e-05    0.000154183
3.314   3.489       5     0   200         1.0865    4.55097e-05    0.000111408
3.489   3.664       5     0   200        1.04231   -0.000275485    0.000115336
3.664   3.839       5     0   200        1.00578    -0.00144472     0.00015256
3.839   4.013       5     0   200       0.969733    -0.00271352    0.000193132
4.013   4.191       5     0   200       0.946245    -0.00335536    0.000208955
4.191   4.363       5     0   200       0.928486    -0.00351255    0.000203512
4.363   4.538       5     0   200       0.910919    -0.00327706    0.000179358
4.538   4.716       5     0   200        0.91304    -0.00402775    0.000187422
4.716   4.889       5     0   200       0.933406    -0.00649877     0.00025169
4.889   5.191       5     0   200       0.973205    -0.00981168    0.000338046
