{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.949781      -0.003858     7.6519e-05
-4.889  -4.716       5     0   200       0.913439   -0.000954489    2.03827e-05
-4.716  -4.538       5     0   200       0.894835     0.00114662   -1.96377e-05
-4.538  -4.363       5     0   200       0.887668     0.00222589   -4.08687e-05
-4.363  -4.191       5     0   200       0.901224      0.0027239   -5.11051e-05
-4.191  -4.013       5     0   200       0.921901     0.00338989   -6.64497e-05
-4.013  -3.839       5     0   200       0.949685     0.00411826   -8.36549e-05
-3.839  -3.664       5     0   200       0.994236     0.00476264   -9.61206e-05
-3.664  -3.489       5     0   200        1.03626     0.00523729   -0.000104742
-3.489  -3.314       5     0   200        1.08169     0.00553334   -0.000111826
-3.314  -3.139       5     0   200        1.11912      0.0066556   -0.000134443
-3.139  -2.964       5     0   200        1.06614     0.00937096   -0.000235298
-2.964  -2.853       5     0   200         1.0159      0.0106715    -0.00027762
-2.853   -2.65       5     0   200       0.951524      0.0107857   -0.000261414
-2.65    -2.5       5     0   200       0.879627     0.00886433   -0.000158749
-2.5  -2.322       5     0   200        0.87201     0.00367561    4.80609e-05
-2.322  -2.172       5     0   200        0.90209    -0.00191333    0.000286737
-2.172  -2.043       5     0   200       0.918306    -0.00356214    0.000365143
-2.043   -1.93       5     0   200       0.946307    -0.00632052    0.000453767
-1.93   -1.83       5     0   200       0.967693    -0.00965652     0.00052539
-1.83   -1.74       5     0   200       0.983555      -0.012505    0.000572572
-1.74  -1.653       5     0   200        1.00361     -0.0138789    0.000602088
-1.653  -1.566       5     0   200        1.01664     -0.0147207    0.000624149
-1.566  -1.479       5     0   200        1.02637     -0.0151406    0.000644741
-1.479  -1.392       5     0   200        1.03319     -0.0148889    0.000653913
-1.392  -1.305       5     0   200        1.03628     -0.0138802    0.000649244
-1.305  -1.218       5     0   200        1.04004     -0.0127324    0.000642679
-1.218  -1.131       5     0   200        1.04532     -0.0119076    0.000646276
-1.131  -1.044       5     0   200        1.05131     -0.0114548    0.000657936
-1.044  -0.957       5     0   200        1.05822     -0.0114292    0.000679725
-0.957  -0.879       5     0   200        1.06504     -0.0122098    0.000715656
-0.879  -0.783       5     0   200        1.07948     -0.0127372    0.000742055
-0.783  -0.696       5     0   200        1.09101     -0.0133074    0.000764419
-0.696  -0.609       5     0   200        1.10215     -0.0139519    0.000785543
-0.609  -0.522       5     0   200        1.11717     -0.0146923    0.000805816
-0.522  -0.435       5     0   200        1.13226     -0.0151762    0.000816431
-0.435  -0.348       5     0   200        1.14868     -0.0154093    0.000815374
-0.348  -0.261       5     0   200        1.16119     -0.0155571    0.000810107
-0.261  -0.174       5     0   200        1.17083     -0.0158519    0.000806773
-0.174  -0.087       5     0   200         1.1752      -0.015971    0.000795681
-0.087       0       5     0   200        1.17474     -0.0161136    0.000787205
0   0.087       5     0   200         1.1719     -0.0162784    0.000780137
0.087   0.174       5     0   200        1.16578     -0.0163793    0.000773258
0.174   0.261       5     0   200        1.15399     -0.0161678    0.000761907
0.261   0.348       5     0   200        1.14009     -0.0158868    0.000755857
0.348   0.435       5     0   200        1.12384     -0.0154215    0.000747858
0.435   0.522       5     0   200         1.1151     -0.0152458      0.0007502
0.522   0.609       5     0   200        1.10497     -0.0148249    0.000743491
0.609   0.696       5     0   200        1.09545     -0.0144162    0.000737619
0.696   0.783       5     0   200        1.08531     -0.0138082    0.000723932
0.783   0.879       5     0   200        1.07448     -0.0133215    0.000715045
0.879   0.957       5     0   200        1.08178     -0.0149589    0.000758588
0.957   1.044       5     0   200        1.08736     -0.0149088    0.000744141
1.044   1.131       5     0   200        1.08927     -0.0152092    0.000726162
1.131   1.218       5     0   200        1.08778     -0.0154257    0.000706832
1.218   1.305       5     0   200         1.0851     -0.0157111    0.000689332
1.305   1.392       5     0   200        1.08501      -0.016294    0.000685433
1.392   1.479       5     0   200        1.08496     -0.0167762      0.0006794
1.479   1.566       5     0   200        1.08002     -0.0167258    0.000663639
1.566   1.653       5     0   200        1.06653     -0.0156174    0.000625091
1.653    1.74       5     0   200        1.03941     -0.0133621    0.000568234
1.74    1.83       5     0   200        1.01932     -0.0127345    0.000567209
1.83    1.93       5     0   200        1.00116      -0.010434    0.000541852
1.93   2.043       5     0   200       0.974895    -0.00762522    0.000485521
2.043   2.172       5     0   200       0.932389    -0.00424006    0.000377744
2.172   2.322       5     0   200        0.89637    -0.00126605    0.000258747
2.322     2.5       5     0   200       0.849838     0.00500957    -6.0001e-06
2.5    2.65       5     0   200       0.845165      0.0106083   -0.000223068
2.65   2.853       5     0   200       0.909617      0.0123282   -0.000319057
2.853   2.964       5     0   200       0.982818      0.0110715   -0.000299088
2.964   3.139       5     0   200        1.04108     0.00924166   -0.000239639
3.139   3.314       5     0   200        1.09921     0.00668096   -0.000147322
3.314   3.489       5     0   200        1.07241     0.00529555   -0.000122483
3.489   3.664       5     0   200        1.02943     0.00490245   -0.000113719
3.664   3.839       5     0   200       0.989638     0.00432162   -0.000102156
3.839   4.013       5     0   200       0.951081     0.00355423   -8.47348e-05
4.013   4.191       5     0   200       0.928246      0.0028467   -6.78161e-05
4.191   4.363       5     0   200       0.912441     0.00228834   -5.62201e-05
4.363   4.538       5     0   200       0.899278     0.00173683   -4.53385e-05
4.538   4.716       5     0   200       0.903365    0.000525444   -1.96862e-05
4.716   4.889       5     0   200       0.919396     -0.0016392    2.45855e-05
4.889   5.191       5     0   200       0.952119    -0.00459445    8.68349e-05
