{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.895982     0.00106319   -4.57244e-05
-4.889  -4.716       5     0   200       0.871087    0.000788031   -3.55658e-05
-4.716  -4.538       5     0   200       0.859785    0.000558208   -2.67054e-05
-4.538  -4.363       5     0   200       0.856552    0.000508271   -2.33037e-05
-4.363  -4.191       5     0   200        0.87122     0.00105643   -3.55179e-05
-4.191  -4.013       5     0   200       0.892935     0.00251198    -7.1111e-05
-4.013  -3.839       5     0   200       0.927281      0.0042158   -0.000113903
-3.839  -3.664       5     0   200       0.986223     0.00589801   -0.000155883
-3.664  -3.489       5     0   200        1.05042     0.00708616    -0.00018704
-3.489  -3.314       5     0   200        1.12339     0.00755321   -0.000204115
-3.314  -3.139       5     0   200        1.16711     0.00875442    -0.00023568
-3.139  -2.964       5     0   200         1.0756     0.00781947   -0.000242813
-2.964  -2.853       5     0   200       0.979835     0.00831201   -0.000275726
-2.853   -2.65       5     0   200       0.893871     0.00930052   -0.000312449
-2.65    -2.5       5     0   200       0.825571     0.00933413   -0.000307825
-2.5  -2.322       5     0   200       0.851489     0.00955314   -0.000293947
-2.322  -2.172       5     0   200       0.929166     0.00979742   -0.000229534
-2.172  -2.043       5     0   200       0.977958     0.00690646   -7.68419e-05
-2.043   -1.93       5     0   200       0.991399     0.00515046    1.54221e-05
-1.93   -1.83       5     0   200       0.990609     0.00370852    5.74134e-05
-1.83   -1.74       5     0   200       0.973376     0.00416137    3.72693e-05
-1.74  -1.653       5     0   200       0.974627     0.00434723    1.73293e-05
-1.653  -1.566       5     0   200       0.972867     0.00482336   -1.19724e-05
-1.566  -1.479       5     0   200       0.973539     0.00566013    -5.0719e-05
-1.479  -1.392       5     0   200       0.986937     0.00556306   -6.38862e-05
-1.392  -1.305       5     0   200        1.00183     0.00553319   -7.73856e-05
-1.305  -1.218       5     0   200        1.02699     0.00466639    -6.7339e-05
-1.218  -1.131       5     0   200        1.04525     0.00449371   -7.03669e-05
-1.131  -1.044       5     0   200        1.06951     0.00327141   -4.55131e-05
-1.044  -0.957       5     0   200        1.08702     0.00166097   -1.03539e-05
-0.957  -0.879       5     0   200        1.08315     0.00140621   -4.84358e-06
-0.879  -0.783       5     0   200        1.08557     0.00148965   -8.93631e-06
-0.783  -0.696       5     0   200        1.08142     0.00169142   -1.30218e-05
-0.696  -0.609       5     0   200        1.06978     0.00278277   -3.92581e-05
-0.609  -0.522       5     0   200         1.0671      0.0033401   -5.44647e-05
-0.522  -0.435       5     0   200        1.07239     0.00323408   -5.39294e-05
-0.435  -0.348       5     0   200        1.08983      0.0019782   -2.50534e-05
-0.348  -0.261       5     0   200         1.1019     0.00114566   -5.25741e-06
-0.261  -0.174       5     0   200        1.10376     0.00099268   -2.29874e-06
-0.174  -0.087       5     0   200        1.10851    0.000327029     1.5313e-05
