{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.870275    0.000612562   -3.04868e-05
-4.889  -4.716       5     0   200       0.868846    0.000663543   -2.95624e-05
-4.716  -4.538       5     0   200       0.875269     0.00117076    -4.1106e-05
-4.538  -4.363       5     0   200       0.883706     0.00181909    -5.6681e-05
-4.363  -4.191       5     0   200       0.901286     0.00261439   -7.58604e-05
-4.191  -4.013       5     0   200       0.930519     0.00344989   -9.60275e-05
-4.013  -3.839       5     0   200       0.962631      0.0041985   -0.000115581
-3.839  -3.664       5     0   200         1.0046     0.00502065   -0.000138354
-3.664  -3.489       5     0   200        1.02988     0.00620339    -0.00017037
-3.489  -3.314       5     0   200        1.02923     0.00678419   -0.000195644
-3.314  -3.139       5     0   200        1.02235     0.00781151   -0.000232948
-3.139  -2.964       5     0   200        1.01556     0.00839214   -0.000255632
-2.964  -2.853       5     0   200        1.00747     0.00875909   -0.000266696
-2.853   -2.65       5     0   200       0.989369     0.00890383    -0.00026862
-2.65    -2.5       5     0   200       0.958527     0.00871355   -0.000256695
-2.5  -2.322       5     0   200       0.928834     0.00840286    -0.00023603
-2.322  -2.172       5     0   200       0.899234     0.00764259   -0.000199703
-2.172  -2.043       5     0   200       0.897602     0.00721293   -0.000172094
-2.043   -1.93       5     0   200       0.925808     0.00720941   -0.000147637
-1.93   -1.83       5     0   200       0.954594     0.00725844    -0.00012293
-1.83   -1.74       5     0   200       0.975981       0.006378   -8.34174e-05
-1.74  -1.653       5     0   200       0.992283     0.00552407   -5.13138e-05
-1.653  -1.566       5     0   200        1.00305     0.00492657   -3.20567e-05
-1.566  -1.479       5     0   200        1.01181     0.00446695    -2.0819e-05
-1.479  -1.392       5     0   200        1.01917     0.00408086   -1.78369e-05
-1.392  -1.305       5     0   200         1.0248     0.00375759   -1.71847e-05
-1.305  -1.218       5     0   200        1.02808     0.00363803   -2.22059e-05
-1.218  -1.131       5     0   200        1.03009     0.00380952   -3.48747e-05
-1.131  -1.044       5     0   200        1.03411      0.0038707   -4.36127e-05
-1.044  -0.957       5     0   200        1.03947      0.0039161   -5.14208e-05
-0.957  -0.879       5     0   200         1.0487      0.0036901   -5.17952e-05
-0.879  -0.783       5     0   200        1.06176     0.00320642   -4.46293e-05
-0.783  -0.696       5     0   200         1.0769     0.00253732   -3.16771e-05
-0.696  -0.609       5     0   200          1.088     0.00188103   -1.85223e-05
-0.609  -0.522       5     0   200        1.09021     0.00154934   -1.19039e-05
-0.522  -0.435       5     0   200        1.09276     0.00121305   -3.78963e-06
-0.435  -0.348       5     0   200         1.0975    0.000691002    9.88968e-06
-0.348  -0.261       5     0   200        1.09965    0.000299987    2.09287e-05
-0.261  -0.174       5     0   200        1.09958    0.000185144    2.48551e-05
-0.174  -0.087       5     0   200        1.09733     0.00029866    2.31581e-05
-0.087       0       5     0   200        1.09717    0.000173629     2.7166e-05
0   0.087       5     0   200        1.09653    4.64874e-05    3.09537e-05
0.087   0.174       5     0   200        1.09599   -0.000118474    3.54476e-05
0.174   0.261       5     0   200        1.09692   -0.000447679    4.43051e-05
0.261   0.348       5     0   200        1.09821   -0.000732304    5.20817e-05
0.348   0.435       5     0   200        1.09936   -0.000978023    5.88039e-05
0.435   0.522       5     0   200         1.0954   -0.000938869    5.91306e-05
0.522   0.609       5     0   200        1.08896   -0.000598947    5.17864e-05
0.609   0.696       5     0   200        1.08322   -0.000124941    4.11939e-05
0.696   0.783       5     0   200        1.07339    0.000375854    3.15742e-05
0.783   0.879       5     0   200        1.06369    0.000624694    2.80163e-05
0.879   0.957       5     0   200        1.05732     0.00060688    3.22836e-05
0.957   1.044       5     0   200        1.05162    0.000647887    3.59073e-05
1.044   1.131       5     0   200        1.04468    0.000824043    3.74114e-05
1.131   1.218       5     0   200        1.03906    0.000926697    4.20912e-05
1.218   1.305       5     0   200         1.0354    0.000924384    5.03678e-05
1.305   1.392       5     0   200         1.0341    0.000818588    6.14411e-05
1.392   1.479       5     0   200        1.03172     0.00077633    7.12356e-05
1.479   1.566       5     0   200        1.02668    0.000863295    7.82112e-05
1.566   1.653       5     0   200         1.0195     0.00111274     7.4913e-05
1.653    1.74       5     0   200        1.01023     0.00154002     6.2261e-05
1.74    1.83       5     0   200       0.995497     0.00216415    3.87597e-05
1.83    1.93       5     0   200       0.974596     0.00288225    6.32232e-06
1.93   2.043       5     0   200       0.945106     0.00294636   -2.12355e-05
2.043   2.172       5     0   200       0.916317     0.00304098   -4.72647e-05
