{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.992048    -0.00692909    0.000125669
-4.889  -4.716       5     0   200       0.999552    -0.00690926    0.000132802
-4.716  -4.538       5     0   200        1.01271    -0.00695707    0.000139749
-4.538  -4.363       5     0   200        1.02612    -0.00677912    0.000139432
-4.363  -4.191       5     0   200        1.04544    -0.00647965    0.000135933
-4.191  -4.013       5     0   200        1.07258    -0.00627154     0.00013457
-4.013  -3.839       5     0   200        1.09777    -0.00610992    0.000132814
-3.839  -3.664       5     0   200        1.13241    -0.00613752    0.000134638
-3.664  -3.489       5     0   200        1.16049    -0.00587185     0.00013535
-3.489  -3.314       5     0   200        1.17066    -0.00620083    0.000150494
-3.314  -3.139       5     0   200        1.17335    -0.00652248    0.000167249
-3.139  -2.964       5     0   200         1.1594    -0.00622044    0.000166736
-2.964  -2.853       5     0   200        1.14406    -0.00598521     0.00017002
-2.853   -2.65       5     0   200         1.1162    -0.00557092    0.000171117
-2.65    -2.5       5     0   200        1.07474    -0.00509421    0.000170851
-2.5  -2.322       5     0   200        1.03764    -0.00498398    0.000178165
-2.322  -2.172       5     0   200        0.99993    -0.00524605    0.000189585
-2.172  -2.043       5     0   200        0.98365    -0.00645959    0.000219634
-2.043   -1.93       5     0   200       0.991569    -0.00735087     0.00024501
-1.93   -1.83       5     0   200         1.0028    -0.00776816    0.000260049
-1.83   -1.74       5     0   200        1.01268    -0.00795639    0.000267211
-1.74  -1.653       5     0   200        1.02477    -0.00837773    0.000281076
-1.653  -1.566       5     0   200        1.04104    -0.00919189    0.000306586
-1.566  -1.479       5     0   200        1.05658      -0.010008    0.000330756
-1.479  -1.392       5     0   200        1.07037     -0.0107529    0.000350578
-1.392  -1.305       5     0   200        1.08417     -0.0114966    0.000369863
-1.305  -1.218       5     0   200        1.09852     -0.0123429    0.000392848
-1.218  -1.131       5     0   200        1.11193     -0.0131047    0.000414556
-1.131  -1.044       5     0   200        1.12323      -0.013645    0.000430777
-1.044  -0.957       5     0   200        1.13528     -0.0142261    0.000448402
-0.957  -0.879       5     0   200        1.14817     -0.0148202    0.000465301
-0.879  -0.783       5     0   200        1.16386     -0.0155804     0.00048624
-0.783  -0.696       5     0   200        1.18185     -0.0165515    0.000513199
-0.696  -0.609       5     0   200        1.19663      -0.017314    0.000534263
-0.609  -0.522       5     0   200        1.20657     -0.0177908    0.000545257
-0.522  -0.435       5     0   200        1.21491      -0.018125    0.000552188
-0.435  -0.348       5     0   200        1.22235     -0.0184256    0.000558939
-0.348  -0.261       5     0   200        1.22833     -0.0188358    0.000570142
-0.261  -0.174       5     0   200        1.23335     -0.0192366    0.000582231
-0.174  -0.087       5     0   200        1.23583     -0.0194579    0.000589796
-0.087       0       5     0   200        1.23621     -0.0196234    0.000596565
0   0.087       5     0   200        1.23379     -0.0196015    0.000597827
0.087   0.174       5     0   200        1.22979     -0.0195218     0.00059768
0.174   0.261       5     0   200        1.22292     -0.0192403    0.000591734
0.261   0.348       5     0   200        1.21371     -0.0187982    0.000581541
0.348   0.435       5     0   200        1.20383     -0.0183967    0.000573648
0.435   0.522       5     0   200        1.19836      -0.018621    0.000583917
0.522   0.609       5     0   200         1.1962     -0.0190675    0.000600134
0.609   0.696       5     0   200        1.18789     -0.0186642    0.000590103
0.696   0.783       5     0   200        1.17508     -0.0180403    0.000571976
0.783   0.879       5     0   200        1.16177     -0.0173683    0.000552043
0.879   0.957       5     0   200        1.15186     -0.0169477    0.000538768
0.957   1.044       5     0   200        1.14429     -0.0166709    0.000529083
1.044   1.131       5     0   200        1.13651     -0.0163202    0.000516617
1.131   1.218       5     0   200        1.12761     -0.0158379    0.000501008
1.218   1.305       5     0   200        1.11734     -0.0151817    0.000481038
1.305   1.392       5     0   200        1.10714     -0.0146533    0.000466451
1.392   1.479       5     0   200        1.09742     -0.0141567    0.000453764
1.479   1.566       5     0   200        1.08829     -0.0136342     0.00044119
1.566   1.653       5     0   200        1.07346     -0.0128899    0.000421242
1.653    1.74       5     0   200        1.05494     -0.0120148    0.000396704
1.74    1.83       5     0   200        1.03716     -0.0114084     0.00038086
1.83    1.93       5     0   200        1.01826     -0.0107852    0.000364802
1.93   2.043       5     0   200       0.999848    -0.00943516    0.000325145
2.043   2.172       5     0   200       0.979398    -0.00719444    0.000261025
2.172   2.322       5     0   200       0.989831     -0.0063314    0.000237096
2.322     2.5       5     0   200         1.0236    -0.00592361      0.0002166
2.5    2.65       5     0   200        1.06055    -0.00603708    0.000206516
2.65   2.853       5     0   200        1.10079    -0.00644933    0.000202271
2.853   2.964       5     0   200        1.12834     -0.0067723    0.000195958
2.964   3.139       5     0   200        1.14415    -0.00700685    0.000189274
3.139   3.314       5     0   200        1.16281    -0.00760332    0.000193488
3.314   3.489       5     0   200        1.16772    -0.00764065    0.000183608
3.489   3.664       5     0   200        1.15728    -0.00757935     0.00017565
3.664   3.839       5     0   200         1.1341    -0.00763784    0.000170358
3.839   4.013       5     0   200        1.10076    -0.00748317    0.000162288
4.013   4.191       5     0   200        1.07422      -0.007471    0.000157236
4.191   4.363       5     0   200        1.04831    -0.00759703    0.000155082
4.363   4.538       5     0   200        1.02913    -0.00773624    0.000153398
4.538   4.716       5     0   200        1.01749    -0.00784107    0.000151316
4.716   4.889       5     0   200        1.00591    -0.00772796      0.0001427
4.889   5.191       5     0   200       0.997071    -0.00785747    0.000139595
