{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200        1.04434      -0.011254    0.000294282
-4.889  -4.716       5     0   200        1.04177     -0.0108144    0.000274316
-4.716  -4.538       5     0   200        1.04685     -0.0104636     0.00025911
-4.538  -4.363       5     0   200        1.05069    -0.00994137    0.000238235
-4.363  -4.191       5     0   200        1.05174    -0.00929434     0.00021178
-4.191  -4.013       5     0   200        1.05987    -0.00862761    0.000184228
-4.013  -3.839       5     0   200        1.06308    -0.00773398    0.000148752
-3.839  -3.664       5     0   200        1.06626      -0.006893    0.000115152
-3.664  -3.489       5     0   200        1.08298    -0.00710906    9.81994e-05
-3.489  -3.314       5     0   200        1.10759    -0.00827785    9.51658e-05
-3.314  -3.139       5     0   200        1.12995    -0.00896332    8.49833e-05
-3.139  -2.964       5     0   200        1.15794     -0.0105492    9.89453e-05
-2.964  -2.853       5     0   200        1.18119     -0.0118849    0.000106147
-2.853   -2.65       5     0   200        1.20091      -0.012847    0.000102299
-2.65    -2.5       5     0   200         1.2095     -0.0133923    8.33992e-05
-2.5  -2.322       5     0   200        1.21569     -0.0137339    6.45321e-05
-2.322  -2.172       5     0   200         1.2091     -0.0136644    4.88303e-05
-2.172  -2.043       5     0   200        1.18964     -0.0130623    4.29671e-05
-2.043   -1.93       5     0   200        1.16759      -0.011962    4.47792e-05
-1.93   -1.83       5     0   200        1.14998     -0.0110787    4.85096e-05
-1.83   -1.74       5     0   200        1.13817     -0.0107766    5.59214e-05
-1.74  -1.653       5     0   200        1.12752     -0.0102916     5.4559e-05
-1.653  -1.566       5     0   200        1.11672    -0.00955119    4.53988e-05
-1.566  -1.479       5     0   200         1.1081    -0.00898584    4.16036e-05
-1.479  -1.392       5     0   200        1.10214    -0.00862994    4.44273e-05
-1.392  -1.305       5     0   200        1.09858    -0.00845858    5.03289e-05
-1.305  -1.218       5     0   200        1.09737    -0.00845052    5.95534e-05
-1.218  -1.131       5     0   200        1.09826    -0.00855827    7.18156e-05
-1.131  -1.044       5     0   200        1.10033    -0.00865414    8.44462e-05
-1.044  -0.957       5     0   200        1.10282    -0.00867658    9.44533e-05
-0.957  -0.879       5     0   200        1.10566    -0.00868392    0.000102745
-0.879  -0.783       5     0   200        1.10934    -0.00874493    0.000111867
-0.783  -0.696       5     0   200        1.11328       -0.00885    0.000121408
-0.696  -0.609       5     0   200        1.11653    -0.00891386    0.000128122
-0.609  -0.522       5     0   200        1.11857    -0.00888977    0.000129814
-0.522  -0.435       5     0   200        1.12077    -0.00884213    0.000128464
-0.435  -0.348       5     0   200        1.12364    -0.00889425    0.000130871
-0.348  -0.261       5     0   200        1.12586    -0.00899801    0.000137111
-0.261  -0.174       5     0   200        1.12724    -0.00905646     0.00014335
-0.174  -0.087       5     0   200        1.12768    -0.00904044    0.000147876
-0.087       0       5     0   200        1.12721    -0.00893731    0.000149246
0   0.087       5     0   200        1.12656     -0.0088388    0.000150633
0.087   0.174       5     0   200        1.12569     -0.0087671    0.000152851
0.174   0.261       5     0   200        1.12395    -0.00865203    0.000153404
0.261   0.348       5     0   200        1.12116     -0.0084592    0.000151733
0.348   0.435       5     0   200        1.11718    -0.00819745    0.000148495
0.435   0.522       5     0   200        1.11187    -0.00789611    0.000145426
0.522   0.609       5     0   200        1.10627    -0.00755638    0.000140942
0.609   0.696       5     0   200        1.10052     -0.0071677    0.000130763
0.696   0.783       5     0   200        1.09454    -0.00680921    0.000116785
0.783   0.879       5     0   200        1.08942    -0.00654983    0.000102597
0.879   0.957       5     0   200        1.08572    -0.00646743     9.1835e-05
0.957   1.044       5     0   200        1.08312    -0.00651056    8.27624e-05
1.044   1.131       5     0   200        1.08114    -0.00659047    7.19873e-05
1.131   1.218       5     0   200        1.07951    -0.00658622    5.76834e-05
1.218   1.305       5     0   200        1.07813    -0.00648048    3.99501e-05
1.305   1.392       5     0   200        1.07832    -0.00647039    2.31873e-05
1.392   1.479       5     0   200        1.08041    -0.00658353    8.29837e-06
1.479   1.566       5     0   200        1.08447    -0.00684298   -3.73454e-06
1.566   1.653       5     0   200        1.08929    -0.00725539   -1.05578e-05
1.653    1.74       5     0   200        1.09487    -0.00779845   -1.35161e-05
1.74    1.83       5     0   200        1.09956    -0.00803434   -2.49293e-05
1.83    1.93       5     0   200        1.10584    -0.00818707   -4.07626e-05
1.93   2.043       5     0   200        1.12696    -0.00969994   -2.72808e-05
2.043   2.172       5     0   200        1.15802     -0.0119859    2.91066e-06
2.172   2.322       5     0   200        1.18447     -0.0136758     3.0779e-05
2.322     2.5       5     0   200        1.19611     -0.0147386     7.3586e-05
2.5    2.65       5     0   200        1.19466     -0.0149187    0.000111343
2.65   2.853       5     0   200           1.19     -0.0148016    0.000148985
2.853   2.964       5     0   200        1.17733     -0.0144239    0.000175695
2.964   3.139       5     0   200        1.15994     -0.0134639     0.00018106
3.139   3.314       5     0   200        1.13829     -0.0120547    0.000170803
3.314   3.489       5     0   200        1.11941     -0.0113389    0.000178313
3.489   3.664       5     0   200        1.08589    -0.00931488     0.00015622
3.664   3.839       5     0   200        1.06825      -0.008781    0.000169792
3.839   4.013       5     0   200        1.06449     -0.0092776    0.000189734
4.013   4.191       5     0   200        1.05958     -0.0099327    0.000214741
4.191   4.363       5     0   200        1.05196     -0.0105137    0.000237355
4.363   4.538       5     0   200        1.05033     -0.0110583    0.000258323
4.538   4.716       5     0   200        1.04765     -0.0116824    0.000280931
4.716   4.889       5     0   200        1.04245     -0.0122282    0.000301594
4.889   5.191       5     0   200        1.03354      -0.012468    0.000310354
