{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.823838     0.00568261   -0.000131801
-4.889  -4.716       5     0   200       0.827098     0.00523484   -0.000117756
-4.716  -4.538       5     0   200        0.83794     0.00526101    -0.00011632
-4.538  -4.363       5     0   200       0.848767     0.00562707   -0.000123785
-4.363  -4.191       5     0   200       0.868824      0.0061162   -0.000134293
-4.191  -4.013       5     0   200       0.902215     0.00644281   -0.000140276
-4.013  -3.839       5     0   200       0.937476     0.00670498   -0.000144923
-3.839  -3.664       5     0   200       0.982088     0.00707799   -0.000153469
-3.664  -3.489       5     0   200        1.01221     0.00769584   -0.000170041
-3.489  -3.314       5     0   200        1.01829     0.00750722   -0.000176963
-3.314  -3.139       5     0   200        1.01648     0.00794761   -0.000201498
-3.139  -2.964       5     0   200        1.01306     0.00812904   -0.000216789
-2.964  -2.853       5     0   200        1.00844      0.0081038   -0.000220397
-2.853   -2.65       5     0   200       0.992791     0.00800568    -0.00021963
-2.65    -2.5       5     0   200        0.96316     0.00776859   -0.000211817
-2.5  -2.322       5     0   200       0.935672     0.00737558   -0.000196202
-2.322  -2.172       5     0   200       0.907422     0.00659802   -0.000165746
-2.172  -2.043       5     0   200       0.910371     0.00560304   -0.000126168
-2.043   -1.93       5     0   200       0.939575     0.00547544   -0.000100426
-1.93   -1.83       5     0   200       0.970038     0.00538424   -7.31562e-05
-1.83   -1.74       5     0   200       0.995198     0.00414143   -2.38114e-05
-1.74  -1.653       5     0   200        1.01535     0.00293012    1.78529e-05
-1.653  -1.566       5     0   200        1.03045     0.00195584    4.64262e-05
-1.566  -1.479       5     0   200        1.04309     0.00117975      6.509e-05
-1.479  -1.392       5     0   200        1.05283    0.000631557    7.18066e-05
-1.392  -1.305       5     0   200        1.06144    6.06606e-05    7.87013e-05
-1.305  -1.218       5     0   200        1.06925   -0.000496963    8.49434e-05
-1.218  -1.131       5     0   200        1.07567   -0.000746714    8.27791e-05
-1.131  -1.044       5     0   200        1.08281   -0.000975311    8.10501e-05
-1.044  -0.957       5     0   200        1.09176     -0.0012933    8.28514e-05
-0.957  -0.879       5     0   200        1.10134    -0.00153073     8.3229e-05
-0.879  -0.783       5     0   200        1.11268    -0.00177748    8.40219e-05
-0.783  -0.696       5     0   200        1.12622    -0.00218679    8.86604e-05
-0.696  -0.609       5     0   200        1.13516    -0.00253091    9.16607e-05
-0.609  -0.522       5     0   200        1.13406    -0.00246227    8.70197e-05
-0.522  -0.435       5     0   200        1.13174    -0.00225364    8.05009e-05
-0.435  -0.348       5     0   200        1.13061    -0.00214172    7.69905e-05
-0.348  -0.261       5     0   200        1.12644    -0.00184925    6.95009e-05
-0.261  -0.174       5     0   200        1.12135    -0.00138742    5.71685e-05
-0.174  -0.087       5     0   200        1.11808    -0.00116039     5.1616e-05
-0.087       0       5     0   200        1.11729    -0.00124872    5.46665e-05
0   0.087       5     0   200        1.11526    -0.00123084    5.47449e-05
0.087   0.174       5     0   200        1.11307    -0.00119676    5.35402e-05
0.174   0.261       5     0   200        1.11044    -0.00111321    5.09641e-05
0.261   0.348       5     0   200        1.10795   -0.000939314    4.58548e-05
0.348   0.435       5     0   200        1.10804    -0.00103915    4.83005e-05
0.435   0.522       5     0   200        1.10513    -0.00105218    4.92117e-05
0.522   0.609       5     0   200        1.10184   -0.000971329    4.71234e-05
0.609   0.696       5     0   200        1.09982   -0.000870918    4.56349e-05
0.696   0.783       5     0   200        1.09063   -0.000445727    3.85658e-05
0.783   0.879       5     0   200        1.07765    0.000124428    2.80404e-05
0.879   0.957       5     0   200        1.06843    0.000403935    2.54513e-05
0.957   1.044       5     0   200        1.06278    0.000421627    3.01214e-05
1.044   1.131       5     0   200        1.05561     0.00057444    3.28504e-05
1.131   1.218       5     0   200        1.04775    0.000870734    3.29714e-05
1.218   1.305       5     0   200        1.04084     0.00113895    3.52824e-05
1.305   1.392       5     0   200        1.03606     0.00132373    3.98356e-05
1.392   1.479       5     0   200        1.02795     0.00185088    3.51811e-05
1.479   1.566       5     0   200        1.01725      0.0025109    2.69278e-05
1.566   1.653       5     0   200        1.00502     0.00318083    1.34622e-05
1.653    1.74       5     0   200       0.990381     0.00400897   -7.87287e-06
1.74    1.83       5     0   200       0.971214     0.00492124   -3.74501e-05
1.83    1.93       5     0   200       0.945994     0.00592314   -7.62894e-05
1.93   2.043       5     0   200         0.9105     0.00653495   -0.000116654
2.043   2.172       5     0   200       0.876305     0.00710926   -0.000152772
2.172   2.322       5     0   200       0.873333     0.00776059    -0.00018002
2.322     2.5       5     0   200       0.900573     0.00817963   -0.000201691
2.5    2.65       5     0   200       0.928468     0.00845503   -0.000217334
2.65   2.853       5     0   200       0.959072     0.00829414   -0.000217713
2.853   2.964       5     0   200       0.977032     0.00803655   -0.000212137
2.964   3.139       5     0   200       0.987729     0.00741651   -0.000194384
3.139   3.314       5     0   200       0.996907     0.00653398   -0.000164628
3.314   3.489       5     0   200        1.00511     0.00581218   -0.000136118
3.489   3.664       5     0   200        1.00545     0.00559063   -0.000120151
3.664   3.839       5     0   200       0.978311     0.00517013   -0.000111957
3.839   4.013       5     0   200       0.938636      0.0048402   -0.000105787
4.013   4.191       5     0   200       0.907243     0.00456087   -0.000101327
4.191   4.363       5     0   200       0.878196     0.00442924   -0.000101208
4.363   4.538       5     0   200       0.858213     0.00440824   -0.000102776
4.538   4.716       5     0   200       0.846092     0.00460071   -0.000109804
4.716   4.889       5     0   200       0.836694     0.00482793   -0.000117025
4.889   5.191       5     0   200       0.833757     0.00500872   -0.000122619
