{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.846195     0.00632181   -0.000150991
-4.889  -4.716       5     0   200       0.824328     0.00590299   -0.000138561
-4.716  -4.538       5     0   200       0.816598     0.00538484   -0.000122471
-4.538  -4.363       5     0   200       0.818035     0.00482265   -0.000105306
-4.363  -4.191       5     0   200       0.838295     0.00470176   -9.88911e-05
-4.191  -4.013       5     0   200       0.865852      0.0054441   -0.000114347
-4.013  -3.839       5     0   200       0.902624      0.0067703   -0.000145764
-3.839  -3.664       5     0   200        0.96467     0.00798688   -0.000173929
-3.664  -3.489       5     0   200        1.03252     0.00854825   -0.000185525
-3.489  -3.314       5     0   200        1.10755     0.00846728   -0.000183704
-3.314  -3.139       5     0   200        1.15677     0.00902875    -0.00019632
-3.139  -2.964       5     0   200        1.07702     0.00699851   -0.000182387
-2.964  -2.853       5     0   200       0.987835     0.00695811    -0.00021074
-2.853   -2.65       5     0   200       0.908646     0.00747128   -0.000246688
-2.65    -2.5       5     0   200       0.842974     0.00725415   -0.000243958
-2.5  -2.322       5     0   200       0.862214     0.00799023   -0.000247351
-2.322  -2.172       5     0   200       0.926073     0.00978358   -0.000227897
-2.172  -2.043       5     0   200       0.969043      0.0076775   -9.78741e-05
-2.043   -1.93       5     0   200        0.98209     0.00607161   -1.21066e-05
-1.93   -1.83       5     0   200       0.980734     0.00482816    2.37917e-05
-1.83   -1.74       5     0   200       0.977519     0.00378811     4.4512e-05
-1.74  -1.653       5     0   200       0.991111     0.00252374    6.35994e-05
-1.653  -1.566       5     0   200        1.00096     0.00168781    6.91339e-05
-1.566  -1.479       5     0   200         1.0123     0.00133118    6.29048e-05
-1.479  -1.392       5     0   200         1.0339    0.000322254      7.594e-05
-1.392  -1.305       5     0   200        1.05839   -0.000713047    9.05947e-05
-1.305  -1.218       5     0   200        1.08706    -0.00181318    0.000107015
