{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200        1.05777    -0.00985143    0.000212048
-4.889  -4.716       5     0   200        1.04151     -0.0101765    0.000217709
-4.716  -4.538       5     0   200        1.03664     -0.0103544    0.000222111
-4.538  -4.363       5     0   200        1.03596      -0.010123    0.000213359
-4.363  -4.191       5     0   200        1.04952    -0.00971893    0.000198232
-4.191  -4.013       5     0   200        1.06291    -0.00889191    0.000168325
-4.013  -3.839       5     0   200         1.0678    -0.00764333    0.000120623
-3.839  -3.664       5     0   200        1.08021    -0.00650328    7.48852e-05
-3.664  -3.489       5     0   200        1.08478     -0.0055078    3.44478e-05
-3.489  -3.314       5     0   200        1.07943    -0.00465309   -2.66554e-06
-3.314  -3.139       5     0   200        1.09625       -0.00459   -3.88369e-05
-3.139  -2.964       5     0   200        1.12773    -0.00640346   -6.95579e-05
-2.964  -2.853       5     0   200        1.15109    -0.00601419   -0.000158297
-2.853   -2.65       5     0   200        1.21339    -0.00736468   -0.000195959
-2.65    -2.5       5     0   200        1.28321     -0.0127227   -7.40083e-05
-2.5  -2.322       5     0   200        1.29901     -0.0170898    0.000117902
-2.322  -2.172       5     0   200        1.28443     -0.0194469    0.000263168
-2.172  -2.043       5     0   200        1.25991      -0.021284    0.000327925
-2.043   -1.93       5     0   200        1.22396     -0.0199722     0.00029365
-1.93   -1.83       5     0   200        1.19703     -0.0188786    0.000269963
-1.83   -1.74       5     0   200        1.17862     -0.0183863    0.000268267
-1.74  -1.653       5     0   200        1.17175     -0.0185684    0.000290813
-1.653  -1.566       5     0   200          1.164     -0.0185719    0.000317293
-1.566  -1.479       5     0   200        1.15798     -0.0184335    0.000344987
-1.479  -1.392       5     0   200        1.15559     -0.0182564    0.000373836
-1.392  -1.305       5     0   200        1.15443     -0.0177982    0.000389695
-1.305  -1.218       5     0   200        1.15596     -0.0173929    0.000402516
-1.218  -1.131       5     0   200        1.15957     -0.0172371    0.000418102
-1.131  -1.044       5     0   200        1.16349     -0.0173092     0.00043616
-1.044  -0.957       5     0   200        1.16692     -0.0172916    0.000441273
-0.957  -0.879       5     0   200        1.17054     -0.0174788    0.000444258
-0.879  -0.783       5     0   200        1.18012     -0.0180289    0.000452361
-0.783  -0.696       5     0   200        1.18822     -0.0185889    0.000464143
-0.696  -0.609       5     0   200        1.19425      -0.019009    0.000475165
-0.609  -0.522       5     0   200        1.19902      -0.019254    0.000481339
-0.522  -0.435       5     0   200        1.20452     -0.0196105    0.000493205
-0.435  -0.348       5     0   200         1.2115     -0.0201674    0.000513228
-0.348  -0.261       5     0   200        1.21811     -0.0207761    0.000536859
-0.261  -0.174       5     0   200        1.22102     -0.0210822     0.00055325
-0.174  -0.087       5     0   200        1.21907     -0.0207964    0.000549973
-0.087       0       5     0   200        1.21503     -0.0202825    0.000541044
0   0.087       5     0   200        1.21191     -0.0199911    0.000541058
0.087   0.174       5     0   200        1.20766     -0.0196149    0.000538969
0.174   0.261       5     0   200        1.20403     -0.0193313    0.000540911
0.261   0.348       5     0   200        1.19797     -0.0187675    0.000531416
0.348   0.435       5     0   200        1.19032     -0.0180331    0.000512159
0.435   0.522       5     0   200        1.18466     -0.0176013    0.000500763
0.522   0.609       5     0   200        1.17988     -0.0173774    0.000492587
0.609   0.696       5     0   200        1.17514     -0.0172676    0.000490712
0.696   0.783       5     0   200        1.16729     -0.0167902    0.000476649
0.783   0.879       5     0   200        1.15406      -0.015706    0.000443601
0.879   0.957       5     0   200        1.14071     -0.0147311    0.000418653
0.957   1.044       5     0   200        1.13068     -0.0137449    0.000387067
1.044   1.131       5     0   200        1.12204      -0.013145    0.000357846
1.131   1.218       5     0   200        1.11577     -0.0127595    0.000326602
1.218   1.305       5     0   200        1.11196      -0.012616    0.000295745
1.305   1.392       5     0   200        1.11286      -0.013051    0.000279751
1.392   1.479       5     0   200        1.11796     -0.0138685    0.000266508
1.479   1.566       5     0   200        1.12613     -0.0146675     0.00024828
1.566   1.653       5     0   200        1.13553     -0.0151853    0.000220199
1.653    1.74       5     0   200        1.14407     -0.0152881    0.000178702
1.74    1.83       5     0   200        1.15325     -0.0155068    0.000151562
1.83    1.93       5     0   200        1.16752     -0.0156494    0.000127353
1.93   2.043       5     0   200        1.18315     -0.0161507    0.000119061
2.043   2.172       5     0   200        1.20067      -0.017257    0.000141671
2.172   2.322       5     0   200        1.19552     -0.0144179    5.08097e-05
2.322     2.5       5     0   200        1.23059     -0.0152431    3.98616e-05
2.5    2.65       5     0   200        1.26306     -0.0150222   -2.39495e-05
2.65   2.853       5     0   200        1.23247     -0.0123011   -7.52177e-05
2.853   2.964       5     0   200        1.18906      -0.011187   -2.97646e-05
2.964   3.139       5     0   200        1.15791     -0.0107913    4.03346e-05
3.139   3.314       5     0   200        1.09681     -0.0066965    1.14365e-05
3.314   3.489       5     0   200        1.07889    -0.00669061    6.41575e-05
3.489   3.664       5     0   200        1.08057    -0.00741385    9.59475e-05
3.664   3.839       5     0   200        1.07767    -0.00863397    0.000144418
3.839   4.013       5     0   200        1.07157    -0.00994732    0.000196989
4.013   4.191       5     0   200        1.07157     -0.0110389    0.000238413
4.191   4.363       5     0   200        1.06483     -0.0119268    0.000270006
4.363   4.538       5     0   200         1.0482     -0.0120268     0.00027262
4.538   4.716       5     0   200        1.03587     -0.0116235    0.000255309
4.716   4.889       5     0   200        1.02336     -0.0110746    0.000232716
4.889   5.191       5     0   200        1.01561    -0.00961446    0.000181385
