{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200         1.0438     -0.0101234    0.000216429
-4.889  -4.716       5     0   200        1.04323    -0.00998698    0.000210758
-4.716  -4.538       5     0   200         1.0495    -0.00980844    0.000203337
-4.538  -4.363       5     0   200         1.0537    -0.00932181    0.000184719
-4.363  -4.191       5     0   200        1.05514    -0.00871047    0.000160646
-4.191  -4.013       5     0   200        1.06376    -0.00809551    0.000135855
-4.013  -3.839       5     0   200        1.06822    -0.00738356    0.000107557
-3.839  -3.664       5     0   200        1.07193    -0.00660028    7.57252e-05
-3.664  -3.489       5     0   200         1.0847    -0.00627113    4.16821e-05
-3.489  -3.314       5     0   200        1.10243    -0.00641377    8.30299e-06
-3.314  -3.139       5     0   200        1.11426    -0.00553784   -4.69514e-05
-3.139  -2.964       5     0   200         1.1245     -0.0046362   -9.37113e-05
-2.964  -2.853       5     0   200        1.13541    -0.00409749   -0.000119021
-2.853   -2.65       5     0   200        1.14911    -0.00359853   -0.000134172
-2.65    -2.5       5     0   200        1.16099    -0.00339719   -0.000127745
-2.5  -2.322       5     0   200        1.18225    -0.00412735   -7.55714e-05
-2.322  -2.172       5     0   200        1.20049    -0.00631297    4.75886e-05
-2.172  -2.043       5     0   200        1.20179    -0.00881103    0.000217481
-2.043   -1.93       5     0   200        1.19213     -0.0105265    0.000388178
-1.93   -1.83       5     0   200        1.18404     -0.0121679    0.000533696
-1.83   -1.74       5     0   200        1.18065      -0.014216    0.000641926
-1.74  -1.653       5     0   200        1.17588     -0.0153404     0.00070831
-1.653  -1.566       5     0   200        1.17019     -0.0156378    0.000739017
-1.566  -1.479       5     0   200        1.16541     -0.0157706    0.000761207
-1.479  -1.392       5     0   200        1.16137     -0.0156749     0.00077345
-1.392  -1.305       5     0   200        1.15757     -0.0154403    0.000781518
-1.305  -1.218       5     0   200        1.15367     -0.0149688    0.000782244
-1.218  -1.131       5     0   200        1.14988      -0.014203    0.000773328
-1.131  -1.044       5     0   200        1.14743     -0.0133124    0.000765215
-1.044  -0.957       5     0   200        1.14463     -0.0119997    0.000744675
-0.957  -0.879       5     0   200        1.14222     -0.0105157    0.000718296
-0.879  -0.783       5     0   200        1.14234    -0.00916014    0.000698701
-0.783  -0.696       5     0   200        1.14645    -0.00831678    0.000694557
-0.696  -0.609       5     0   200        1.15349    -0.00811052    0.000704585
-0.609  -0.522       5     0   200        1.16154    -0.00834636    0.000721712
-0.522  -0.435       5     0   200        1.17143    -0.00881186    0.000740298
-0.435  -0.348       5     0   200         1.1825    -0.00956741    0.000766495
-0.348  -0.261       5     0   200        1.19215     -0.0105386    0.000797748
-0.261  -0.174       5     0   200        1.20077     -0.0115711    0.000829152
-0.174  -0.087       5     0   200        1.20808      -0.012631    0.000863116
-0.087       0       5     0   200        1.21176     -0.0133816    0.000887158
0   0.087       5     0   200        1.21331     -0.0139582    0.000903862
0.087   0.174       5     0   200        1.21386     -0.0145547    0.000918821
0.174   0.261       5     0   200        1.21266     -0.0150367    0.000926855
0.261   0.348       5     0   200        1.20977     -0.0153517    0.000929326
0.348   0.435       5     0   200        1.20394      -0.015367    0.000922157
0.435   0.522       5     0   200        1.19458       -0.01522    0.000910046
0.522   0.609       5     0   200        1.18506     -0.0150763    0.000896947
0.609   0.696       5     0   200        1.17619     -0.0148754    0.000876804
0.696   0.783       5     0   200        1.16621     -0.0146866    0.000852663
0.783   0.879       5     0   200        1.15622      -0.014502    0.000824778
0.879   0.957       5     0   200          1.149     -0.0145805    0.000806698
0.957   1.044       5     0   200        1.14422     -0.0148168    0.000797269
1.044   1.131       5     0   200        1.13962     -0.0148752    0.000781786
1.131   1.218       5     0   200        1.13509     -0.0146146    0.000756261
1.218   1.305       5     0   200         1.1307     -0.0140739    0.000722724
1.305   1.392       5     0   200         1.1283       -0.01347    0.000684331
1.392   1.479       5     0   200         1.1281     -0.0127675    0.000641079
1.479   1.566       5     0   200        1.12983      -0.011917    0.000592527
1.566   1.653       5     0   200        1.13544     -0.0111092    0.000542552
1.653    1.74       5     0   200        1.14484     -0.0104662    0.000496253
1.74    1.83       5     0   200        1.15124    -0.00914186    0.000423207
1.83    1.93       5     0   200        1.15721     -0.0073093    0.000320425
1.93   2.043       5     0   200        1.18358    -0.00745673    0.000233033
2.043   2.172       5     0   200        1.21567    -0.00789723    0.000126808
2.172   2.322       5     0   200        1.22794    -0.00701256   -7.25796e-06
2.322     2.5       5     0   200        1.21844     -0.0063928   -7.84754e-05
2.5    2.65       5     0   200        1.19966    -0.00647376   -9.36827e-05
2.65   2.853       5     0   200        1.18546    -0.00725002   -6.77758e-05
2.853   2.964       5     0   200        1.16898    -0.00816591    -2.4435e-05
2.964   3.139       5     0   200        1.15186    -0.00869818    1.19204e-05
3.139   3.314       5     0   200        1.13006    -0.00891128    4.49817e-05
3.314   3.489       5     0   200        1.11491    -0.00950605    9.62239e-05
3.489   3.664       5     0   200        1.08812    -0.00858835     0.00010887
3.664   3.839       5     0   200        1.07499    -0.00872905    0.000145307
3.839   4.013       5     0   200        1.07228    -0.00941714    0.000173472
4.013   4.191       5     0   200        1.06703     -0.0100453    0.000197876
4.191   4.363       5     0   200        1.05947     -0.0106577    0.000221972
4.363   4.538       5     0   200        1.05706     -0.0110768    0.000237888
4.538   4.716       5     0   200        1.05312     -0.0115119    0.000253223
4.716   4.889       5     0   200        1.04576     -0.0117277    0.000261214
4.889   5.191       5     0   200        1.03364     -0.0114489    0.000248517
